clip_id,n_words_committed,audio_sec,proc_sec,rtf,median_word_lat,p95_word_lat,streaming_wer,streaming_cer,reference,streamed
clip_040,97,55.958,235.309,4.205,133.783,179.351,0.3444,0.1402,filwaqt li huma t-tlieta jinħmbew fil-pwales u jidħlu fuq dawk iż-ewġ nisa ċerta staqsieha l-ġuvni iżjed ma laħqitx kielet iżjed minn erba' mgħarfiet li ma reġax ħassha ħażin l-aħwa għajjat ir-rajjes kif rah hawn x' naħtfu iżda biex inkompli dwar l-azzjoni kattolika irrid inżid illi għalkemm kienu jeħduna għar-relis tal-ġunta sieħbu mark se jsuq kienu t-tiri tal-kanuni tagħna tliet ġimgħat imqabbad mal-blat fejn kien jitrejjaq bi ftit ħaxix ħażin ma tawhx ġewwa daqs il-jasar taħt idejn l-insara imbagħad minn taħt l-ilsien donnu qed jiddejjaq jgħidlu lissen din id-darba xort oħra,filwaqt li huma tlieta jinħbew fil-pwales u jitlu fuq dak iż-żewġ nisa ċerta staqsiha l-ġuvni iżjed ma laħqiċ kieled iżda minn erba' marfiet li ma reġax ħassha ħażin l-aħwa għajjat irrajjes kif rah hawnx naħtfu iżda biex inkompli dwar l-azzjoni kattolika irrid inżid ili għalkemm kienu jeħduna għar-relif l-is tal-ġunta siħbu mark sejsuq kienu t-tiri tal-kanuni tagħna tleġ-ġimgħat imqabbad mal-blat fejn kien jitrejjaq bi ftit ħaxix ħażin ma tawhx ġewwa daqs il -jasar taħt idejn l-insara imbagħad minn taħt l-ilsien donnu qed jiddejjaq jgħidlu lissen din id-darba xort oħra biex il-ġemt taħt il-ġemt taħt il-ġemt taħt il-ħil
clip_041,41,21.497,153.398,7.136,131.398,131.901,0.2857,0.0976,f' għoxx ommok hu kompla kixef kollox billibgħathom jissimmgħu taħt it-tieqa kif tbegħdu kollha u ma deher ħadd iżjed dak il-bniedem qam minn fejn kien ju tu u tefgħlu ftit trab sewdieni li malajr inħall u tħallat mal-kafè li kien hemm fil-kikkra,foxx ommok hu kompla kixef kollox billi bagħthom jisemgħu taħt it-tieqa kif tbiegħdu kollha u ma derħad iżjed dak il-bien qam minn fejn kien you too u tefagħlu ftit trab sewdieni li malajr inħall u tħallat mal-kafè li kien hemm fil-kikkra
clip_042,92,35.183,134.552,3.824,52.812,99.369,0.4,0.1918,imma meta l-għada fil-għodu ġakki fetaħ għajnejh sab ruħu ġol-kastell fis-shab kim jew kimberli kienet saret taf lil ralf waqt il-lezzjonijiet tal-ġuġitsu li kien beda jattendi minn xi ftit xhur qabel dam ġimgħa sħiħa jagħti bla nifs bil-mewt tħabbat ma' wiċċu l-ħin kollu u waqa' minn tulu mejjet m' għandu d-dritt jixlik b' xejn mija wieħed u tletin u noħlom u nitla' fis-sħab miegħu minn sidru tista' tibqa' tiela' t-taraġ sparat u ma tagħtix kashom mort il-ħanut ess għandi karozza,imma meta l-għada filgħodu ġak kief fetaħ għajnejh sab wieħu ġol-kastel fis-sħabkim jew kimberli kienet saret taf lil ral f' waqt il-lezzjonijiet tal-ġuġizzu li kien beda jattendi minn xi ftit xhur qabel ġimgħa sħiħa jagħti bla nifs bil -mew tħabbat ma' wiċċu l-ħin kollu u waqa' minn tul u mejjed m' għandu idwied jixlik b' xejn miegħu wieħed u tletin u noħlomlu nitla' fi sħab miegħu minn sidru tista' tibqa' tiela' t-taraġ sparat u ma tagħtix kashom mort il-ħanut ess għandi karozza b' ġenit il-ġimgħu qa' ġemgħu bihugħi x' ġemgħu minn tieħu
clip_043,99,41.501,219.882,5.298,113.9,178.381,0.5579,0.2202,fejn poġġejnieha l-extrej tridx nieqfu hawn nistennew li jżemaq għada billi noqtlilha l-għarus tagħha billi njassrilha 'l niesha billi neħodha bilfors taħt idejja daqqa fuq il-kozz t' għonqhom u lanqas naħseb ma rrid żgiċċ m' għarafx kif jaqbad iwieġbu l-ebda sor klarissa ma kienet tidher għad m' hawnx divorzju hawn nieħdu grokk kien qisu qed ikellem il-ħajt sebgħa u għoxrin fix-xogħol u hi l-figura żejda li qed toħloqlu l-ostakli fil-ġirja tiegħu biex jaħdem iktar xandru kienu qegħdin bilqiegħda fuq blata kbira li kienet ftit ogħla min-nies biex b' hekk kulħadd ikun jista' jarahom meta jkellmuhom,fejn poġġejn hija l-extri tridx nifqugħa u nistennew li jsemaqagħda billi noqtilha laru stagħha billi jasrilha n-niesa billi neħodha bil-fors taħt idejja daqqa' fuq il-kott stonqom u laqqas naħseb ma rid żgieġ ma rafx kif jaqbad iwieġbu l-ebda sor klaririssa ma kienet tidher qatt ma għax divorzju ha nieħdu grokk kien ijsu qed ikellem il-ħajt seba' għoxrin fix-xogħol u il-figura żiegħ eżgħidha li toħloqlu l -ostakli fiġ-ġirja tiegħu biex jaħdem iktarxantru kienu qegħdin bilqiegħda fuq il-blata kbira li kienet ftit għola min-nies biex b' jibgħek kulħadd ikun jista' jarawha meta ikellmuhom b' ħedda b' biex b' ħedda b' ħeġda
clip_044,80,31.947,166.153,5.201,50.26,134.205,0.2593,0.0764,ma naħsibx li mort ħafna żball u x' aktarx li z-żmien lili wkoll għad jagħtini raġun vassall waqaf fil-quċċata ta' dik il-għolja b' idu l-waħda fuq il-pum tax-xabla u l-oħra bis-sejf mislut fiha donnhom kienu qed jitkellmu b' ilsien barrani kien stieden lil dawk li kellhom xi stejjer għat-tfal biex jibagħtuhom għal dal-programm iżda kienu jintgħarfu sew mid-daqs u l-piż mnejn sa fejn daqsxejn ta' tabib għandu jkun maħbub minn kulħadd u jien ħadd ma jħares lejja ġralu xi ħaġa żgur,ma naħsibx li mort ħafna sbagħlu x' aktarx li iżmien lili wkoll qatt jagħtini raġun vassal waqaf il-quċċata ta' dik il-għolja b' idu l-waħda fuq il-pum tax-xabla u rieħor bis-sejf mislud fiha donnhom kienu qed jitkellmu bil-sien barrani kien stieden lil dawk li kellhom xi stejjer għat-tfal biex jibagħtuhom għal dal -program iżda kienu jintarfu sew mid-daqs u l-piżmnejn safejn daqsxejn ta' tabib għandu jkun maħbub minn kulħadd u jien waħad ma jħares lejha ġralu xi ħaġa żgur b' b'
clip_045,86,49.344,182.714,3.703,83.971,132.714,0.2584,0.0569,u kappell ġo rasu biex imur jaqbad hom u jaqfilhom f' posthom u għandu basket wara dahru ried jitbiegħd b' xi mod minn dan il-post ħalli ngħidlek mast beda jħarref lix-xwejjaħ b' ton l-aktar serju dawk qatt ma nkun irrid narahom m' għarafx il-kitba iżda dehret xogħol id femminili u dan kien dettall li beżżgħu hemm nies jiggranfaw miegħu jitilgħu bilqiegħda fuqu mur landa itlaq beda jgħajjat marku f' daqqa waħda qabadni paniku kbir xi ħadd ħalla l-bieba tal-gallinar miftuħa u bla ma qagħad jaħsibha darbtejn xeħet kowt fuqu,u kappell ġo rasu biex immur jaqbadhom u jaqfilhom f' posthom u għandu basket wara dahru ried jitbiegħed f' xi mod minn dan il-post ħalli ngħidlek mast beda jħarref li x-xwejjaħ b' ton l-aktar serju dawk qatt ma nkun irrid narahom ma rafx il-kitba iżda deheret xogħol id femminili u dan kien dettal li beżżgħu hemm nies jiggramfaw miegħu jitilgħu bilqiegħda fuqu murlanda tlaq beda jgħajjat markuf' daqqa waħda qabadni paniku kbir ħalla l-bieba tal-gallinar miftuħa u bla ma qatt jaħsibha darbtejn xi ħet kowt fuquu
clip_046,103,52.676,297.206,5.642,213.391,244.53,0.3505,0.1246,imbagħqd fillgħodu konna mmorrun nikxfu x-xkora biċċa biċċa il-mużika iktar mgħaġġla wenzu baqa' bħal mixrub fih innifsu jħares lejh iktar ma tkun qed tweġġa' iktar tkun qed tagħmel dak li jrid isir kulħadd kien bilwieqfa u mtertaq bit-tensjoni filwaqt li l-minuti bdew għaddejjin bil-mod x' jidhrilkom l-aħwa kien imissha kompliet il-kors tal-pittura bil-kwiet u ma qanqlet xejn li jippreġudika l-ħila tagħha f' qasam daqshekk għal qalbha tassew ġieni tajjeb iż-żarbun li bgħattli iż-żewġ kaxxi kienu mkebbin f' karti bħal xulxin u marbutin bl-ispag qishom xorta tomi ftakar li dan kien għadu ma lestiex il-proġett għal nhar it-tnejn,imbagħad filgħodu konna mmorru nikxfu ix -xkorha biċċa biċċa il-mużika iktar mgħaġla wenzu baqa' bħal mixrub fih innifsu jħares lejh iktar ma tkun qed twħaġġa iktar tkun qed tagħmel dak li jrid isir kulħadd kien bilwieqfa u mtertaq bit-tenzjoni filwaqt lil il-minuti bdew għaddejjin bil-mod xjidhrilkom l-aħwa kien imissa kompliet il-kors tal-pittura bil -kwiet u ma qaqlet xejn li jippraġudika il-ħila tagħha f' qasam daqshekk għal qalba tas-sewġieni tajjeb iż -żarbun li batli iż-żewġ kaxxi kienu mkebbin f' karti bħal xulxin u marbutin bl-ispak qishom xorta tomi tkart li dan kien għadu ma lestiex il-proġett tgħanna r-itnejn bie-ħillhom som ot ifr neutral il-ħillu걸om
clip_047,101,39.359,187.686,4.769,48.392,148.327,0.3605,0.1768,il-bibeta damet sejra sas-sigħat bikrin ta' filgħodu l-imħabba kienet għadha ma ħabbtitx fuq il-bieb tagħha din kienet tilgħab biha ommok meta kienet tamparek qaltlu n-nanna meta telaq kulħadd qagħad kwiet u hawn in-nervi tan-nannu bdew telgħin klara hekk kif naraw dik l-espressjoni stramba fuq wiċċu konna lkoll nogħxew bid-daħk u xi ħadd minn wara kien jgħid ara s-sir qed jidħak kienet tħossha konvinta li ommha u missierha ma jirrifjutaw qatt li jrabbu lin-neputija f' dak il-waqt insiet il-ktieb li kienet qiegħda taqra u ħallik minn dik,il-biba te dgħamet sejra sa s-sigħat bikrin ta' filgħodu l-imħabba kienet għadha ma ħabbtitx fuq il-bieb tagħha din kienet tilgħab biha ommok meta kienet tamparek qaltlu n-nanna meta telaq kulħadd qagħad kwiet u hawn in -nervi tan-nannu bdew telgħajn klara hekk kif nagħru dik l-espressjoni stramba fuq wiċċi konna għalkoll naxew bid-daħk u xi ħadd minn wara kien jgħid għaras -ser qed jidħaq kienet tħossha konvinta li ommha u missierha ma jirfitaw qatt li jrabbul in-neputija f' dak il-waqt insiet il-ktieb li kienet qiegħedha taqra u ħallik minn dik biex biex biex biex biex biex il-ħallik oj oj issues u għiddi
clip_048,72,25.25,164.348,6.509,125.944,139.098,0.4032,0.3222,illum m' għadux ikollhom ħafna ġlied u anki jekk ma jaqblux f' kollox f' kollox xorta waħda jirrispettaw ħafna lil xulxin kienet mifnija bin-ngħas ħadd ma weġibha fittixt il-wens f' dirgħajn il-madalena il-biża' tiegħu kien imħallat ma' eċċitament u tama li forsi se jkun jista' jsib xi risposta jew spjegazzjoni għal dawn l-affarijiet strambi kollha li kienu qed jiġrulu givmi three jers,illum għadux ikollhom ħafna ġlied u anke jekk ma jaqblux f' kollox xorta waħda jirrispettaw ħafna lil xulxin kienet mifnija bin-ngħas ħadd ma weġibha il-wens f' dirgħajn il-madalena il-biża' tiegħu kien imħallat ma' eċċitament u tama li forsi se jkun jista' jsib xi risposta u spjegazzjoni għal dawn l-affajjiet strami kollha li kienu qed jiġrulu giiv mi tri jersħadu li kienet ma t-trippi xeġnini għandji fil-trippi xeġnini biex tieħdu lil xeħdin il-ġimgħu
clip_049,95,48.729,305.141,6.262,195.271,256.412,0.3542,0.125,gradwajna flimkien issa jfiġġu minn hawn issa jidhru minn minn hinn filli ma tarahomx filli tilmaħhom ġot-toqba l-kbira u tgħidx kemm ħin għaddew fil-logħob min jaf riku għolla spalltu 'l fuq b' sinjal li għalih kien tajjeb u xon dar lejn abram mitejn u disgħa wara mija u erbgħa mija u ħamsa jitħaxwex mal-purtiera tax-xawer qalilha bil-ftit li kien jaf ħażina jaħtafha grezzju ir-ir-rġiel żammu ruħhom fil-bogħod kemm setgħu u l-belt taret f' daqqa wħada kamp tal-franċiżi kien jasal dejjem qabel kulħadd biex jiflaħ l-iskola u jħejji kollox sa ma jidħlu t-tfal kunċett ma nafx jien,gradwajna flimkien issa jfiġġu minn hawn issa jidhru min min in filli ma tarahomx filli tilmaħhom ġott toqba għall-kbira u tgħidx kemm inħin għaddew fil-logħob min jaf rikollha spaltu għil fuq b' sinjal li għalih kien tajjeb u xon dar lejn abram mitejn nu disgħa wara mija u ħamsa jitħaxwex mal-purtiera tħaxxawer qalilha bil-ftit li kien jafħu ħażina jaħtafha grezzju il -irġiel żammuruhom fil-bogħod kemm setgħu u l -belt saret f' daqqa waħda kamp tal -franċiżi kien jasal dejjem qabel kulħadd biex jiflaħ l u jienaħħikollos sa majietħlu t-tfal kunċett ma naf x' jien b'
clip_050,108,53.67,178.844,3.332,85.238,125.174,0.3839,0.0997,ajrin xtaqet tibilgħu melkjor kien l-iktar wieħed inteliġenti fosthom u dan il-fatt kien jipprova jif takarhom kull mument li kien jista' jipprova jillixxa b' wiċċ idu u jikteb l-erba' linji taħt xulxin kien verament għajjien u kellu ħafna ġuħ ġismu kien kollu muġugħ u rasu riedet tisplodi s' issa għadha ma ħaditx ra l-festi tad-dmija dmija mal-ħitan dmija mal-madum abjad dmija ma' fuq il-ħwejjeġ dmija mal-bibien tal-karozzi mill-espressjoni ta' niket fuq wiċċha ġanni ħaseb li miet xi ħadd u xejn ma kienet issibha bi tqila biex titla żewġ sulari kuljum min jaf għal kemm-il darba forsi għalik ried jgħidlu li għadek żagħżugħ ħajtek quddiemek dak il-ħalliel kien se jagħtih ferħ ta' ġenn,ajrin x' taqgħet tibilgħu melkjor kien il-iktar wieħed intelligenti fustom u dan il-fatt kien jipprova jiftakarhom kull mument li kien jista' jipprova jillixxja wiċċu bidu u jikteb l-erbgħa linji ta' kċurxin kien viramenta jien u kellu ħafna ġuħ ġismu kien ukoll muġuħ u rasu riedet tisplodi siss għada ma ħaditx ra l-festità dmija dmija mal-ħitan dmija mal-madun abjad dmija maqfuq il-ħwejjeġ dmija mal-bibin tal-karozzi mill-espressjoni tani kien fuq wiċċha ġanni ħaseb li miet xi ħadd u xejma kienet issibha bitqila biex titla' żewġ sulari kuljum min jaf għalkemm il-darba forsi għalik riedu jgħidulu li għadek żagħżugħ ħajtek quddiemek dak il -ħalliel kien se jgħitih ferħ ta' ġenn t-triqt
clip_051,67,33.809,105.9,3.132,52.519,72.34,0.5143,0.2138,jason u estella kienu jinsabu fl-arja faċċata ta' xulxin iżda kienu jidhru differenti ħafna jista' jkun f' waqt il-ħ ħbit tal-bieraħ rajt taħdem għall-ewwel darba dik li hawn f' laskaris isejħulha operejxin rum f' din il-gżira imsejħa anuba kien jgħix il-farawni li kien imexxi il-mexxej tan-nies kollha li jgħixu fir-raba' dinja kif qalilna l-gvernatur jaħsbu li l-ġermaniżi jistgħu jinqdew bl-iljieli ta' bnazzi li ġejjin biex jaħbtu għalina bl-ajru u bil-baħar,ġejsin u estella kienu jinħabu fl-arja faċċatu ta' xulxin iżda kienu jidhru tifferenti ħafna jista' jkun fuqt il-ħbid tal-biera aħrajt taħdem għall-ewwel darba dik li hawn fl -askari se sejħula operixin rum vdien il-gżira msejħa nuba kien jgħix il-farawni li kien imexxi l -mexxejt għan-nies kolla li jixu fir-raba' dinja kif qalilna l jistgħu dew biljieli ta' bna maz-zili ġejjin biex jaħbtu għalina bl-ajdu bil-baħar bħal il-għina
clip_052,111,51.592,312.656,6.06,172.292,261.064,0.3654,0.1257,kull sulfarina kienet terġa' tirrakkuntali l-istorja tagħha ħafna diġà qed ibassru li l-biċċa se tiġri fl-elfejn u tnax malli jasal mhu se jkollu bżonn jiftakar xejn forsi lanqas lill-mingu li ma sillimlux ritornell kiċċ deherlu li tnejn min-nies għaddew kemm-il darba minn taħt it-tieqa donnhom ridu jisimgħu x' qiegħed jingħad ġewwa dawk il-platti daħħalhom għax nimtlew nemel qgħadt ftit fuq l-għatba imbagħad għalaqt l-antiporta warajja u bexxaqt il-bieb enessesin f' dak il-waqt ajruplan ingliż ta' billejl ħass wieħed minnhom ħabat għalih u ġarrfu l-baħar ta kull sena il-patrijiet li kien hemm fil-kunvent ta' fra mudest kienu jingħaqdu ma' patrijiet oħra u jattendu għal irtir,kul su l-farina kienet tgħixu u tirrakkuntali l-istorja tagħhaħafna diġà qed ibastru li l-biċċa se tiġrif l -għelfejn u tnax malli jasal mhux se jkollu bżonn jiftakar xejn forza għas lil mingu li ma sillimlux ritornell kiċċ dejlu li tnejn min-nies għaddew kemm-il darba minn taħt it-tieqa donnhom ridu jisimgħux x' qiegħed jingħad ġewwa il-platti daħħalhom għax nimptlew nemel qagħad ftit fuq l-għatba imbagħad talaqt l-antiporta warajjaw mou bexxaqt il-bieb enes sesin f' dak il-waqt ajrub lan ingliż tabil-lejl ħass wieħed minnhom ħabat għalih u ġarrfu l-baħar ta' kull sena il-patrijiet li kien hemm fil-kunvent ta' fra mudest kienu jinaqqdu ma' patrijiet oħra u jattendu għall-irtir bħal xeġaq biex il-ħas il-ġegħ
clip_053,79,32.822,208.152,6.342,107.945,175.329,0.4118,0.1799,xħin waslet fl-indana tal-ewwel sular daret għall-kuritur fejn kien hemm il-kamra ta' tomi il-kamra tagħha u dik tat-tewmin imma xiex meta fl-aħħar waqqaf u ħareġ mil-land rover is-sewwieq ra liż-żewġ żgħażagħ jiġru fid-direzzjoni minn fejn kien ġej fittixt marki u sinjali li ħallew warajhom u rnexxieli nsib ftit forsi ankei dawwar rasu u jara x' hemm warajh jew iqum bilwieqfa kemm jara fejn kien s-jgħaddi s-sigħat li jmliss,xħin waslet fl-indana tal-ewwel sular dare tal-kuritur fejn kien hemm il-kamra ta' tommy il-kamra tagħha u dik tat min imma xiex meta fl-aħħar waqqaf u ħareġ mill-end rover issew wieqra li ż-żewġ żgħażagħ jiġru fid-direzzjoni minn fejn kien ġej fittix tmarkiu sinjali li ħallew warajhom u nexxiel insi ftit forsi anke dawwar rasu u jara x' hemm warajh jew iqum bilwieqfa kemm jara fejn kien se jgħaddi s-sigħat li jmiss bħal x' il-ħagħad b' x' il-ħagħad b' x' il-ħadda
clip_054,143,50.966,315.875,6.198,190.996,264.909,0.6634,0.3934,qisha ħrafa wara tlett ijiem ta' kura u fsied ħassu tajjeb biżżejjed biex iqum bilwieqfa għal ftit minuti imma fil-ħdud ta' żmien il-għid filgħodu kien joħroġ il-vjatku solenni sur guljermu lorenzi b' erba' xiehda fuq fuq kien qiegħed jieħu s-sentenza tal-mewt bħala kap tal-konfoffa ma weġibhiex lanqas biss ta kasha kliemha ma ttimbrax ruħu f' moħħu il-għaliex kien band oħra u l-ħsieb jimxi bil-mod wisq biex ilaħħaq mal-ħtieġa is-sempliċità dej jum indipendenti għat-tfal fl-imperu brittanniku l-ors waqaf issa ġietu l-opportunità perfetta li jwettaq din il-ħolma igawdiha mqar għal xahar anki jekk ikollu joħroġ il-flus kollha li kellu l-bank bħala depożitu notabile,qisha ħrafa wara tlett ijim ta' kura u fsied ħassu tajjeb biżżejjed biex iqum bilwieqfa għal ftit minuti imma fil -ħdut ta' żmien il-għajt filgħodu kien joħroġ il-vjatku solenni surguljermu lorenzi b' erba' xiegħda fuq fuq kien qiegħed tieħu s-sentenza tal-mewt bħala kap tal-konfoffa ma weġibiex lanqas biss ta' kasa kliemha ma ttimbrax ruħu f' moħħu ilgħal hiex kien band oħra u l-ħsieb jimxi bil-mod wisq biex ilaħħaq mal -eħtieġa is-sempliċità dej jum indipendenti għat-tfal fl-imperu britanniku lors waqaf issa ġietu l-opportunità perfetta li jwed taqdin il-ħolma igawdihem qara l-xagħar anki jek ikollu joħroġ il-flus kollu li kellu l-bank bħala depożitu notabileqal iħ dudu qal b terrible biex biex biex biex biex biex m' κaj sas-ħos ma t-triqa' expertfiħu austiex biex biex biex biex biex biex biex biex m'감을ifli phrightħ maqf laughing steal biex biex biex biex biex biex biex biex maqf su
clip_055,72,28.304,237.445,8.389,134.203,207.445,0.3288,0.1256,mela agħtini bewsa arġa' aħlifli li ma tkun ta' ħadd ħlief tiegħi iġri iġri ma tarax li ġejjin żewġ suldati warajna bid-doni tiegħu sħaħ mill-ġdid ħadd u xejn ma seta' jwaqqfu lanqas ħutu kollha f' daqqa għax dawk ma kinux aħjar minn kif kien hu issa f' liema skolu tattendi u meta nkun mingħalija ġbart it-tagħrif kollu dwarha x' aktarx nibagħdilha ittra jew messaġġ ma' xi ħad aktarx kienet qed tistenniek tagħmel kollox,melatini bewsa għarġa ħalifli li ma tkun ta' ħadd ħlief tiegħi iġri iġri ma tarax li ġej inżowġ suldati warajna bid-doni tiegħu sħah mill-ġdid ħaddu xejn ma seta' jwafqu lanqas ħutu kollha f' daqqa għax dawk ma kinux aħjar minn kif kien hu issa flimma skora tat-tendi u meta nkun minn għalija ġbart it-tagħrif kollu dwarha aktarx nibgħatilha ittra jhom messaġ ma' xi ħadd aktarx kienet qed tistennik tagħmel kollox qed tieħetbacksx
clip_056,137,54.909,323.049,5.883,153.165,268.14,0.381,0.1035,u s-sinjur ħalaq lil eva qgħadna nħarsu lejn faxex vjola jirragaw jirrigaw is-sema qed jiskura beda jerġa' jieħu gost b' dik il-faċċata u f' daqqa induna li kien qed jitlef ir-riżoluzzjoni li telaq biha mill-isptar reġa' dar lura u kompla jsegwi r-riħa sakemm wasal quddiem il-bieb tal-librerija li kien ftit imbexxaq vili martu kienet bniedma vili biex waslet safejn waslet niżlu sal-mansab ta' ċagħli niżlu sal-mansab ta' ċali l-iswed u tellgħulu fuq is-saqaf tad-dura kien donnu qiegħed joħlom xi ħaġa sabiħa u lanqas ma jinkwieta jekk in-nofs mimli hux biżżejjed sakemm joħroġ mill-isptar konna nagħmlu l-platti fondi tas-soppa fuq dawk ċatti tal-għaġin il-forn indawru sarvetta tal-karti bajda f' tazza vojta mill-kbar u npoġġu l-buqar tal-ilma fin-nofs jgixu ħajja virtwali jiċċaltaw u jidħlu f' avventura wara oħra,u s-sinjur ħalaq lil leva qgħadna nħarsu lejn faxex vjola jirraga' għaw jirrigaw is-sema qed jiskurabeda jerġa' jieku kossi b' dik il-faċċata u f' daqqa nduna li kien qed jitlef ir-risoluzzjoni li telaq biha mill -isptar reġa' dar lura u kompla jsegwi riħa sakemm wasal quddiem il-bieb tal-librerija li kien ftit imbexxaq vili martu kienet bniet ma vili biex waslet safejn waslet niżlu sal -manzab ta' ċali niżlu sal-manzab ta' ċali li swed u tellawlu fuq is-saqaf tad-dura kien donnu qiegħed joħlom xi ħaġa sabiħa u lanqas mainkwieta jekk kien nofs miemli hux biżżejjednt sa kemm joħroġ mill-isptar konna nagħmlu platti fondi tas -soppa fuq dawk ċatti tal-għaġin il-forn indawru s-sarbetta tal -karti bajta f' taz-sevojta mill-kbar u npoġġu l-buqar tal-ilma fin-nofs jgħixu ħajja virtwali jiċċajtaw u jitluf avventura wara oħra f' tufufu fuq ijiv f' tal-ħemm
clip_057,131,51.974,372.4,7.165,140.668,320.426,0.3465,0.1025,bis-saħħa t' hekk il-ktieb it-tmien kontinent li kont ippubblikajt is-sena ta' qabel beda jiġbed l-attenzjoni tal-pubbliku u ma damx ma beda jinħataf xtaqt taqbad tneħħilha l-bikini quddiem kulħadd ħadd ma kien qed iħares eniwej darba inzerta maltemp kbir u konna bdejna ntellgħu u nniżżlu jekk immorrux jew le imbagħad meta jbusha bil-lajma kienet tħossha qed tintelaq ħelu ħelu fuq l-ispjaġġa u tagħlaq għajnejha xi ħadd minna kien ikollu kaxxa tal-kartun jew biċċa plajwud u fuq xifer minnhom kien ikollna numru ta' qatgħat kwadri jew nofs tond kemm jgħaddi boċċu ftit imlaħlaħ int moħħok haw ara li r-rajtengil ikollu x' jiekol u x' jixrob il-boksfajl kien vojt darba waħda qaltlu kien hemm farfett li ħaseb li hu l-isbaħ ħlejqa fil-ġnien min qatel 'il farruġ jinsab maqtul gerger qajla,bis-saħħat hekk il-ktieb it -tmiem kontinent li kont ippublikajt is-senata qabel beda jiġbed l-attenzjoni tal-pubbliku u ma damx ma' beda jinħataf xtaqtaq bat neħħilha l-bikini quddiem kulħadd ħadd ma kien qed iħares anyway darba anzerta maltem kbir u konna bdejna tħantella u nniżżlu jk immorru x' jew leh imbagħad meta jbusa bil-lajma kienet tħossha qed tintelaq ħelu ħelu fuq l-ispjaġġa u tagħlaq għajnejha xagħad minna kien ikollu kaxxa tal-kartun jew u biċċa plajwud u fuq xi fer minnhom kien ikonna numru ta' qatat kwadri jew nofs tond kemm jgħaddi boċċu ftit imlaħlaħ int moħħokaw ara l-irrajtengli jkollu x' jiekoll u x' jixrob il-boks fajl kien vojt darba waħda qaltlu li kien hemm farfett li ħaseb li hu l-isbaħ lejqa fil-ġnien minn qatel il-farruċ u insab maqtul gerger qajla qajlaħda qat seeing
