clip_id,word,audio_arrival_sec,commit_time_sec,word_latency_sec
clip_016,jwaħħal,22.0,10.869,0.0
clip_016,iż-żejt,24.0,11.85,0.0
clip_016,mitħun,24.0,11.85,0.0
clip_016,ma',26.0,12.907,0.0
clip_016,ġun,26.0,12.907,0.0
clip_016,bl-ilma,26.0,12.907,0.0
clip_016,biss,26.0,12.907,0.0
clip_016,u,28.0,13.801,0.0
clip_016,l-ħbieb,28.0,13.801,0.0
clip_016,sebgħin,30.0,14.821,0.0
clip_016,dik,30.0,14.821,0.0
clip_016,kienet,30.0,14.821,0.0
clip_016,xi,30.0,14.821,0.0
clip_016,ħaġa,30.0,14.821,0.0
clip_016,li,32.0,15.825,0.0
clip_016,jista',32.0,15.825,0.0
clip_016,jagħmelha,32.0,15.825,0.0
clip_016,kulħadd,32.0,15.825,0.0
clip_016,u,34.0,16.686,0.0
clip_016,tant,34.0,16.686,0.0
clip_016,kont,34.0,16.686,0.0
clip_016,miss,34.0,16.686,0.0
clip_016,naħseb,36.0,17.811,0.0
clip_016,u,36.0,17.811,0.0
clip_016,nipprova,36.0,17.811,0.0
clip_016,nifhem,36.0,17.811,0.0
clip_016,il-moviment,38.0,18.899,0.0
clip_016,tas-sur,38.0,18.899,0.0
clip_016,test,38.0,18.899,0.0
clip_016,u,40.0,19.532,0.0
clip_016,u,42.0,20.365,0.0
clip_016,jilbes,42.0,20.365,0.0
clip_016,hekk,42.0,20.365,0.0
clip_016,kienu,44.0,21.699,0.0
clip_016,ġew,44.0,21.699,0.0
clip_016,il-jum,44.0,21.699,0.0
clip_016,ta',44.0,21.699,0.0
clip_016,qabel,44.0,21.699,0.0
clip_016,bla,44.0,21.699,0.0
clip_016,ħbieb,44.0,21.699,0.0
clip_016,ħarġet,46.0,22.852,0.0
clip_016,għax,46.0,22.852,0.0
clip_016,kien,46.0,22.852,0.0
clip_016,għamel,46.0,22.852,0.0
clip_016,mikel,46.0,22.852,0.0
clip_016,bħal,48.0,23.977,0.0
clip_016,tartani,48.0,23.977,0.0
clip_016,u,48.0,23.977,0.0
clip_016,f'tal-tar,48.0,23.977,0.0
clip_016,ħa,50.0,24.806,0.0
clip_016,nibda,50.0,24.806,0.0
clip_016,minnek,50.879,25.539,0.0
clip_017,mela,2.0,1.001,0.0
clip_017,ġib,2.0,1.001,0.0
clip_017,miegħek,2.0,1.001,0.0
clip_017,lil,2.0,1.001,0.0
clip_017,jamie,2.0,1.001,0.0
clip_017,jista',4.0,2.274,0.0
clip_017,jilgħab,4.0,2.274,0.0
clip_017,maż-zgħira,4.0,2.274,0.0
clip_017,meta,6.0,3.136,0.0
clip_017,semma',6.0,3.136,0.0
clip_017,dak,6.0,3.136,0.0
clip_017,l-għajjat,8.0,4.21,0.0
clip_017,kollu,8.0,4.21,0.0
clip_017,nannu,8.0,4.21,0.0
clip_017,jmur,10.0,5.521,0.0
clip_017,b'ħasra,10.0,5.521,0.0
clip_017,kbira,10.0,5.521,0.0
clip_017,u,10.0,5.521,0.0
clip_017,staqse,10.0,5.521,0.0
clip_017,il-wali,12.0,6.643,0.0
clip_017,x'kien,12.0,6.643,0.0
clip_017,ġara,12.0,6.643,0.0
clip_017,forsi,14.0,7.784,0.0
clip_017,din,14.0,7.784,0.0
clip_017,il-konversazzjoni,14.0,7.784,0.0
clip_017,kollha,16.0,8.801,0.0
clip_017,kienet,16.0,8.801,0.0
clip_017,reċta,16.0,8.801,0.0
clip_017,għalik,18.0,9.884,0.0
clip_017,għax,18.0,9.884,0.0
clip_017,għalax,18.0,9.884,0.0
clip_017,xi,20.0,10.84,0.0
clip_017,raġuni,20.0,10.84,0.0
clip_017,li,20.0,10.84,0.0
clip_017,kont,20.0,10.84,0.0
clip_017,għadek,22.0,12.05,0.0
clip_017,ma,22.0,12.05,0.0
clip_017,stajtx,22.0,12.05,0.0
clip_017,tifhem,22.0,12.05,0.0
clip_017,set,24.0,13.172,0.0
clip_017,anke,24.0,13.172,0.0
clip_017,kien,24.0,13.172,0.0
clip_017,hemm,24.0,13.172,0.0
clip_017,xi,24.0,13.172,0.0
clip_017,ħadd,24.0,13.172,0.0
clip_017,ieħor,24.0,13.172,0.0
clip_017,ħasset,26.0,14.477,0.0
clip_017,il-preżenza,26.0,14.477,0.0
clip_017,ta',26.0,14.477,0.0
clip_017,barra,26.0,14.477,0.0
clip_017,fil-karozza,28.0,15.356,0.0
clip_017,imma,28.0,15.356,0.0
clip_017,ma,30.0,16.527,0.0
clip_017,kellha,30.0,16.527,0.0
clip_017,l-ebda,30.0,16.527,0.0
clip_017,ħajra,30.0,16.527,0.0
clip_017,tkun,30.0,16.527,0.0
clip_017,taf,30.0,16.527,0.0
clip_017,jekk,32.0,17.511,0.0
clip_017,ikun,32.0,17.511,0.0
clip_017,ħasseppellhom,32.0,17.511,0.0
clip_017,dal-dan,34.0,18.404,0.0
clip_017,ukoll,34.0,18.404,0.0
clip_017,duluri,36.0,19.515,0.0
clip_017,ferħ,36.0,19.515,0.0
clip_017,u,36.0,19.515,0.0
clip_017,b'xejn,36.0,19.515,0.0
clip_017,u,38.0,20.436,0.0
clip_017,daħlu,38.0,20.436,0.0
clip_017,kollha,38.0,20.436,0.0
clip_017,ġewwa,38.0,20.436,0.0
clip_017,fejn,38.0,20.436,0.0
clip_017,u,40.0,21.369,0.0
clip_017,dar,40.0,21.369,0.0
clip_017,bla,40.0,21.369,0.0
clip_017,mimiss,40.0,21.369,0.0
clip_017,għax,42.0,22.536,0.0
clip_017,il-franċiżi,42.0,22.536,0.0
clip_017,ma,42.0,22.536,0.0
clip_017,kinux,42.0,22.536,0.0
clip_017,marru,42.0,22.536,0.0
clip_017,u,44.0,23.6,0.0
clip_017,l-pridjo,44.0,23.6,0.0
clip_017,u,44.303,24.233,0.0
clip_018,sidir,2.0,0.91,0.0
clip_018,kbir,2.0,0.91,0.0
clip_018,wisq,2.0,0.91,0.0
clip_018,ma',2.0,0.91,0.0
clip_018,inħossni,4.0,2.414,0.0
clip_018,niftaħ,4.0,2.414,0.0
clip_018,meta,4.0,2.414,0.0
clip_018,jgħaqqad,4.0,2.414,0.0
clip_018,ma',4.0,2.414,0.0
clip_018,wiċċi,4.0,2.414,0.0
clip_018,mija,6.0,3.419,0.0
clip_018,tnejn,6.0,3.419,0.0
clip_018,u,6.0,3.419,0.0
clip_018,sittin,6.0,3.419,0.0
clip_018,imma,8.0,4.229,0.0
clip_018,s-suq,8.0,4.229,0.0
clip_018,il-valet,10.0,5.468,0.0
clip_018,lavallett,10.0,5.468,0.0
clip_018,ma,10.0,5.468,0.0
clip_018,kienx,10.0,5.468,0.0
clip_018,raġel,10.0,5.468,0.0
clip_018,li,10.0,5.468,0.0
clip_018,ir-ras,12.0,6.882,0.0
clip_018,b'duħħan,12.0,6.882,0.0
clip_018,tal-vittorja,12.0,6.882,0.0
clip_018,u,14.0,8.034,0.0
clip_018,jinsa,14.0,8.034,0.0
clip_018,dmiru,14.0,8.034,0.0
clip_018,għal,14.0,8.034,0.0
clip_018,li,14.0,8.034,0.0
clip_018,ġej,14.0,8.034,0.0
clip_018,imma,16.0,9.027,0.0
clip_018,wkoll,16.0,9.027,0.0
clip_018,għax,16.0,9.027,0.0
clip_018,kienu,16.0,9.027,0.0
clip_018,ħarbtu,16.0,9.027,0.0
clip_018,ġidna,18.0,10.045,0.0
clip_018,għax,18.0,10.045,0.0
clip_018,kienu,18.0,10.045,0.0
clip_018,ħadu,18.0,10.045,0.0
clip_018,id-drittijiet,20.0,11.134,0.0
clip_018,li,20.0,11.134,0.0
clip_018,kellna,20.0,11.134,0.0
clip_018,għax,20.0,11.134,0.0
clip_018,kienu,20.0,11.134,0.0
clip_018,għamilna,22.0,12.126,0.0
clip_018,drawwiet,22.0,12.126,0.0
clip_018,tajba,22.0,12.126,0.0
clip_018,kollha,22.0,12.126,0.0
clip_018,matthew,24.0,13.293,0.0
clip_018,xi,24.0,13.293,0.0
clip_018,kliem,24.0,13.293,0.0
clip_018,hu,24.0,13.293,0.0
clip_018,dan,24.0,13.293,0.0
clip_018,il-kliem,24.0,13.293,0.0
clip_018,x'kien,26.0,14.173,0.0
clip_018,kien,26.0,14.173,0.0
clip_018,jaf,28.0,15.49,0.0
clip_018,li,28.0,15.49,0.0
clip_018,sħabu,28.0,15.49,0.0
clip_018,kienu,28.0,15.49,0.0
clip_018,qed,28.0,15.49,0.0
clip_018,jaħsbu,28.0,15.49,0.0
clip_018,dak,28.0,15.49,0.0
clip_018,kien,30.0,16.507,0.0
clip_018,qed,30.0,16.507,0.0
clip_018,jaħseb,30.0,16.507,0.0
clip_018,li,30.0,16.507,0.0
clip_018,dawk,30.0,16.507,0.0
clip_018,kienu,30.0,16.507,0.0
clip_018,l-istess,32.0,17.808,0.0
clip_018,nies,32.0,17.808,0.0
clip_018,li,32.0,17.808,0.0
clip_018,qalbu,32.0,17.808,0.0
clip_018,rrazza,32.0,17.808,0.0
clip_018,fuq,34.0,18.727,0.0
clip_018,u,34.0,18.727,0.0
clip_018,meta,34.0,18.727,0.0
clip_018,narawh,34.0,18.727,0.0
clip_018,kien,36.0,19.783,0.0
clip_018,nitla',36.0,19.783,0.0
clip_018,n-seba',36.0,19.783,0.0
clip_018,tom,38.0,20.928,0.0
clip_018,jinżel,38.0,20.928,0.0
clip_018,minn,38.0,20.928,0.0
clip_018,fuq,38.0,20.928,0.0
clip_018,il-ġilda,38.0,20.928,0.0
clip_018,rota,40.0,22.169,0.0
clip_018,tiegħu,40.0,22.169,0.0
clip_018,u,40.0,22.169,0.0
clip_018,baqa',40.0,22.169,0.0
clip_018,ftit,40.0,22.169,0.0
clip_018,'il,40.0,22.169,0.0
clip_018,bogħod,40.0,22.169,0.0
clip_018,xita,42.0,23.293,0.0
clip_018,għax,42.0,23.293,0.0
clip_018,xorta,42.0,23.293,0.0
clip_018,ma,42.0,23.293,0.0
clip_018,tantx,42.0,23.293,0.0
clip_018,kien,42.0,23.293,0.0
clip_018,qed,42.0,23.293,0.0
clip_018,wara,44.0,24.376,0.0
clip_018,l-batika,44.0,24.376,0.0
clip_018,li,44.0,24.376,0.0
clip_018,kienet,44.0,24.376,0.0
clip_018,tagħti,44.0,24.376,0.0
clip_018,l-ewwel,46.0,25.531,0.0
clip_018,darba,46.0,25.531,0.0
clip_018,li,46.0,25.531,0.0
clip_018,nqabad,46.0,25.531,0.0
clip_018,taħtha,46.0,25.531,0.0
clip_018,xi,48.0,26.486,0.0
clip_018,drabi,48.0,26.486,0.0
clip_018,kienet,48.0,26.486,0.0
clip_018,tħoss,48.0,26.486,0.0
clip_018,qalbha,48.0,26.486,0.0
clip_018,tgħaqqad,50.0,27.975,0.0
clip_018,il-maltempati,50.0,27.975,0.0
clip_018,ta',50.0,27.975,0.0
clip_018,ħossu,50.0,27.975,0.0
clip_018,kienu,52.0,29.137,0.0
clip_018,ġew,52.0,29.137,0.0
clip_018,imnaqqsa,52.0,29.137,0.0
clip_018,għal,52.0,29.137,0.0
clip_018,dawk,52.0,29.137,0.0
clip_018,iż-żewġ,52.0,29.137,0.0
clip_018,fuq,54.0,30.246,0.0
clip_018,t-truf,54.0,30.246,0.0
clip_018,subgħajha,54.0,30.246,0.0
clip_018,u,56.0,31.507,0.0
clip_018,mill-ewwel,56.0,31.507,0.0
clip_018,ġibdet,56.0,31.507,0.0
clip_018,l-attenzjoni,56.0,31.507,0.0
clip_018,ta',58.0,32.621,0.0
clip_018,kulħadd,58.0,32.621,0.0
clip_018,għax,58.0,32.621,0.0
clip_018,din,58.0,32.621,0.0
clip_018,il-kelma,58.0,32.621,0.0
clip_018,kienet,58.0,32.621,0.0
clip_018,stramba,59.398,33.381,0.0
clip_018,għalihom,59.398,33.381,0.0
clip_019,ċ-ċlop,2.0,0.797,0.0
clip_019,tisma',4.0,2.215,0.0
clip_019,l-ilma,4.0,2.215,0.0
clip_019,li,4.0,2.215,0.0
clip_019,jinżel,4.0,2.215,0.0
clip_019,mill-kamra,4.0,2.215,0.0
clip_019,oħra,4.0,2.215,0.0
clip_019,zobbok,6.0,3.173,0.0
clip_019,bil,6.0,3.173,0.0
clip_019,sekondi,6.0,3.173,0.0
clip_019,ġisem,8.0,4.46,0.0
clip_019,ħarqa,8.0,4.46,0.0
clip_019,x-xorb,8.0,4.46,0.0
clip_019,u,8.0,4.46,0.0
clip_019,riħ,8.0,4.46,0.0
clip_019,tiela',10.0,5.562,0.0
clip_019,minn,10.0,5.562,0.0
clip_019,taħt,10.0,5.562,0.0
clip_019,ħabtek,10.0,5.562,0.0
clip_019,jew,12.0,6.909,0.0
clip_019,f'għada,12.0,6.909,0.0
clip_019,bħal,12.0,6.909,0.0
clip_019,dik,12.0,6.909,0.0
clip_019,li,12.0,6.909,0.0
clip_019,l-i,12.0,6.909,0.0
clip_019,tatni,12.0,6.909,0.0
clip_019,u,14.0,7.814,0.0
clip_019,l-pinna,14.0,7.814,0.0
clip_019,l-ġid,16.0,8.689,0.0
clip_019,tiegħi,16.0,8.689,0.0
clip_019,imma,18.0,9.72,0.0
clip_019,dawn,18.0,9.72,0.0
clip_019,ma,18.0,9.72,0.0
clip_019,jieklu,18.0,9.72,0.0
clip_019,qatt,18.0,9.72,0.0
clip_019,marija,20.0,10.824,0.0
clip_019,mill-banda,20.0,10.824,0.0
clip_019,l-oħra,20.0,10.824,0.0
clip_019,mill-ħabib,22.0,11.946,0.0
clip_019,tagħha,22.0,11.946,0.0
clip_019,bogħod,22.0,11.946,0.0
clip_019,minn,22.0,11.946,0.0
clip_019,pajjiż,22.0,11.946,0.0
clip_019,waqgħet,24.0,13.169,0.0
clip_019,f's-suq,24.0,13.169,0.0
clip_019,ta,24.0,13.169,0.0
clip_019,'qalb,24.0,13.169,0.0
clip_019,b'hekk,26.0,13.941,0.0
clip_019,dak,28.0,14.857,0.0
clip_019,il-proxxmu,28.0,14.857,0.0
clip_019,trijjan,30.0,16.023,0.0
clip_019,li,30.0,16.023,0.0
clip_019,t'u,30.0,16.023,0.0
clip_019,margat,30.0,16.023,0.0
clip_019,ta',32.0,17.529,0.0
clip_019,sant,32.0,17.529,0.0
clip_019,anġlu,32.0,17.529,0.0
clip_019,li,32.0,17.529,0.0
clip_019,kienu,32.0,17.529,0.0
clip_019,fuq,32.0,17.529,0.0
clip_019,il-qabel,32.0,17.529,0.0
clip_019,ħares,34.0,18.843,0.0
clip_019,lejhom,34.0,18.843,0.0
clip_019,b'għajt,34.0,18.843,0.0
clip_019,it-tliet,34.0,18.843,0.0
clip_019,bħal,36.0,20.153,0.0
clip_019,trabi,36.0,20.153,0.0
clip_019,ħawwad,36.0,20.153,0.0
clip_019,il-ħitan,36.0,20.153,0.0
clip_019,kien,38.0,21.316,0.0
clip_019,jibki,38.0,21.316,0.0
clip_019,dal-las,38.0,21.316,0.0
clip_019,kieku,38.0,21.316,0.0
clip_019,kien,38.0,21.316,0.0
clip_019,hemm,38.0,21.316,0.0
clip_019,mal-biki,40.0,22.724,0.0
clip_019,u,40.0,22.724,0.0
clip_019,l-għata,40.0,22.724,0.0
clip_019,tat-tatti,40.0,22.724,0.0
clip_019,tifla,42.0,23.989,0.0
clip_019,n-nies,42.0,23.989,0.0
clip_019,tad-dar,42.0,23.989,0.0
clip_019,kollha,42.0,23.989,0.0
clip_019,ġġri,42.0,23.989,0.0
clip_019,u,44.0,24.945,0.0
clip_019,fejn,44.0,24.945,0.0
clip_019,il-marid,44.0,24.945,0.0
clip_019,le,46.0,25.888,0.0
clip_019,ibni,46.0,25.888,0.0
clip_019,u,46.0,25.888,0.0
clip_019,jekk,46.0,25.888,0.0
clip_019,don,46.0,25.888,0.0
clip_019,xi,48.0,27.021,0.0
clip_019,ħaġa,48.0,27.021,0.0
clip_019,ftakar,48.0,27.021,0.0
clip_019,li,48.0,27.021,0.0
clip_019,meta,48.0,27.021,0.0
clip_019,morna,48.0,27.021,0.0
clip_019,is-sur,50.0,28.065,0.0
clip_019,slaw,50.0,28.065,0.0
clip_019,jien,50.0,28.065,0.0
clip_019,kont,50.0,28.065,0.0
clip_019,ma,52.0,29.047,0.0
clip_019,naf,52.0,29.047,0.0
clip_019,xejn,52.0,29.047,0.0
clip_019,għax,52.0,29.047,0.0
clip_019,għamiltli,52.0,29.047,0.0
clip_019,hekk,52.592,29.699,0.0
clip_020,u,2.0,1.06,0.0
clip_020,iva,2.0,1.06,0.0
clip_020,nsomma,2.0,1.06,0.0
clip_020,għal,2.0,1.06,0.0
clip_020,malajr,2.0,1.06,0.0
clip_020,u,4.0,1.948,0.0
clip_020,r-roberta,4.0,1.948,0.0
clip_020,kien,6.0,3.136,0.0
clip_020,winger,6.0,3.136,0.0
clip_020,tajjeb,6.0,3.136,0.0
clip_020,u,6.0,3.136,0.0
clip_020,allura,6.0,3.136,0.0
clip_020,l-bov,6.0,3.136,0.0
clip_020,kien,8.0,4.114,0.0
clip_020,ħallih,8.0,4.114,0.0
clip_020,kwiet,8.0,4.114,0.0
clip_020,imma,8.0,4.114,0.0
clip_020,intom,10.0,5.063,0.0
clip_020,x'se,10.0,5.063,0.0
clip_020,tagħmel,10.0,5.063,0.0
clip_020,sa,12.0,6.235,0.0
clip_020,kemm,12.0,6.235,0.0
clip_020,hemm,12.0,6.235,0.0
clip_020,min-nies,12.0,6.235,0.0
clip_020,li,12.0,6.235,0.0
clip_020,jemmnu,12.0,6.235,0.0
clip_020,il-ħajja,14.0,7.351,0.0
clip_020,hekk,14.0,7.351,0.0
clip_020,it-tama,14.0,7.351,0.0
clip_020,u,14.0,7.351,0.0
clip_020,min,14.0,7.351,0.0
clip_020,f'kull,16.0,8.449,0.0
clip_020,ma,16.0,8.449,0.0
clip_020,jgħidu,16.0,8.449,0.0
clip_020,ftit,16.0,8.449,0.0
clip_020,huma,16.0,8.449,0.0
clip_020,dawk,16.0,8.449,0.0
clip_020,ma,18.0,9.661,0.0
clip_020,jfittxux,18.0,9.661,0.0
clip_020,kenn,18.0,9.661,0.0
clip_020,waqt,18.0,9.661,0.0
clip_020,ħabib,18.0,9.661,0.0
clip_020,qawwi,18.0,9.661,0.0
clip_020,u,20.0,10.561,0.0
clip_020,kulħadd,20.0,10.561,0.0
clip_020,kien,20.0,10.561,0.0
clip_020,jinsa,20.0,10.561,0.0
clip_020,xandru,22.0,11.855,0.0
clip_020,ċ-ċendru,22.0,11.855,0.0
clip_020,fuq,22.0,11.855,0.0
clip_020,l-idejn,22.0,11.855,0.0
clip_020,in-nannu,24.0,13.005,0.0
clip_020,tbissima,24.0,13.005,0.0
clip_020,lilhom,24.0,13.005,0.0
clip_020,tkellimhom,26.0,14.332,0.0
clip_020,kif,26.0,14.332,0.0
clip_020,normalment,26.0,14.332,0.0
clip_020,ma,26.0,14.332,0.0
clip_020,semmihom,26.0,14.332,0.0
clip_020,xejn,26.0,14.332,0.0
clip_020,il-pipa,28.0,15.24,0.0
clip_020,jaqbadha,30.0,16.648,0.0
clip_020,mill-pols,30.0,16.648,0.0
clip_020,u,30.0,16.648,0.0
clip_020,jgħollija,30.0,16.648,0.0
clip_021,billi,2.0,1.279,0.0
clip_021,l-familja,2.0,1.279,0.0
clip_021,ta',2.0,1.279,0.0
clip_021,tommy,2.0,1.279,0.0
clip_021,kienu,2.0,1.279,0.0
clip_021,jemmnu,2.0,1.279,0.0
clip_021,li,4.0,2.322,0.0
clip_021,kienet,4.0,2.322,0.0
clip_021,il-verita,4.0,2.322,0.0
clip_021,ma,4.0,2.322,0.0
clip_021,li,6.0,3.308,0.0
clip_021,kellu,6.0,3.308,0.0
clip_021,jemmen,6.0,3.308,0.0
clip_021,huwa,6.0,3.308,0.0
clip_021,wkoll,6.0,3.308,0.0
clip_021,christian,8.0,3.92,0.0
clip_021,tgħidli,10.0,5.052,0.0
clip_021,xejn,10.0,5.052,0.0
clip_021,kemm,10.0,5.052,0.0
clip_021,qed,10.0,5.052,0.0
clip_021,issolvi,10.0,5.052,0.0
clip_021,problema,10.0,5.052,0.0
clip_021,tad-dinja,12.0,5.977,0.0
clip_021,ser,12.0,5.977,0.0
clip_021,qal,12.0,5.977,0.0
clip_021,il-menti,14.0,6.974,0.0
clip_021,minn,14.0,6.974,0.0
clip_021,ġo,14.0,6.974,0.0
clip_021,din,14.0,6.974,0.0
clip_021,daħna,16.0,8.23,0.0
clip_021,fid-dinja,16.0,8.23,0.0
clip_021,nisma',16.0,8.23,0.0
clip_021,l,16.0,8.23,0.0
clip_021,jgħid,18.0,9.236,0.0
clip_021,kelma,18.0,9.236,0.0
clip_021,waħda,18.0,9.236,0.0
clip_021,json,18.0,9.236,0.0
clip_021,imma,20.0,10.089,0.0
clip_021,fih,20.0,10.089,0.0
clip_021,kien,20.0,10.089,0.0
clip_021,hemm,20.0,10.089,0.0
clip_021,il-ħwawar,22.0,11.484,0.0
clip_021,ta',22.0,11.484,0.0
clip_021,mergħa,22.0,11.484,0.0
clip_021,mġewġa,22.0,11.484,0.0
clip_021,buffalo,24.0,12.73,0.0
clip_021,qed,24.0,12.73,0.0
clip_021,jaqsmu,24.0,12.73,0.0
clip_021,s-sevenna,24.0,12.73,0.0
clip_021,u,26.0,13.858,0.0
clip_021,jekk,26.0,13.858,0.0
clip_021,la,26.0,13.858,0.0
clip_021,waħda,26.0,13.858,0.0
clip_021,u,26.0,13.858,0.0
clip_021,l-oħra,26.0,13.858,0.0
clip_021,l-oħra,28.0,14.669,0.0
clip_021,nuqqas,30.0,15.949,0.0
clip_021,ta',30.0,15.949,0.0
clip_021,deċenza,30.0,15.949,0.0
clip_021,fil-bajjiet,30.0,15.949,0.0
clip_021,tagħkom,32.0,16.975,0.0
clip_021,żewġ,32.0,16.975,0.0
clip_021,jgħaddi,32.0,16.975,0.0
clip_021,ħajtu,32.0,16.975,0.0
clip_021,iħares,34.0,17.878,0.0
clip_021,lejn,34.0,17.878,0.0
clip_021,nisa,34.0,17.878,0.0
clip_021,oħrajn,34.0,17.878,0.0
clip_021,toni,36.0,18.955,0.0
clip_021,bajjada,36.0,18.955,0.0
clip_021,kien,36.0,18.955,0.0
clip_021,ħiereġ,36.0,18.955,0.0
clip_021,minn,38.0,19.876,0.0
clip_021,dar,38.0,19.876,0.0
clip_021,missier,38.0,19.876,0.0
clip_021,ma,40.0,21.22,0.0
clip_021,nafx,40.0,21.22,0.0
clip_021,x'għamel,40.0,21.22,0.0
clip_021,għax,40.0,21.22,0.0
clip_021,dawk,40.0,21.22,0.0
clip_021,l-affarijiet,40.0,21.22,0.0
clip_021,iħobb,42.0,22.217,0.0
clip_021,iżommha,42.0,22.217,0.0
clip_021,mistura,42.0,22.217,0.0
clip_021,u,44.0,23.377,0.0
clip_021,kif,44.0,23.377,0.0
clip_021,għabtu,44.0,23.377,0.0
clip_021,ħuh,44.0,23.377,0.0
clip_021,bħal,44.0,23.377,0.0
clip_021,ma,44.0,23.377,0.0
clip_021,kellu,44.0,23.377,0.0
clip_021,ħafna,46.0,24.796,0.0
clip_021,mill-qraba,46.0,24.796,0.0
clip_021,u,46.0,24.796,0.0
clip_021,l-ħbieb,46.0,24.796,0.0
clip_021,ta',46.0,24.796,0.0
clip_021,farrow,46.0,24.796,0.0
clip_021,wisq,48.0,25.548,0.0
clip_021,drabi,48.0,25.548,0.0
clip_021,saqa,48.0,25.548,0.0
clip_021,u,50.0,26.503,0.0
clip_021,kulħadd,50.0,26.503,0.0
clip_021,kelma,50.0,26.503,0.0
clip_021,waħda,50.0,26.503,0.0
clip_021,jgħidlu,50.0,26.503,0.0
clip_021,li,50.0,26.503,0.0
clip_021,ħadd,51.904,27.504,0.0
clip_021,ma,51.904,27.504,0.0
clip_021,ħadet,51.904,27.504,0.0
clip_021,ħlief,51.904,27.504,0.0
clip_021,it-torok,51.904,27.504,0.0
clip_022,raqda,2.0,1.061,0.0
clip_022,twila,2.0,1.061,0.0
clip_022,re,2.0,1.061,0.0
clip_022,pankrat,2.0,1.061,0.0
clip_022,kienu,4.0,1.882,0.0
clip_022,l-ezempju,4.0,1.882,0.0
clip_022,disa',6.0,2.799,0.0
clip_022,tlett,6.0,2.799,0.0
clip_022,u,6.0,2.799,0.0
clip_022,sittin,6.0,2.799,0.0
clip_022,inbidel,8.0,3.475,0.0
clip_022,ħafna,8.0,3.475,0.0
clip_022,sakemm,10.0,4.304,0.0
clip_022,ma,10.0,4.304,0.0
clip_022,tridx,10.0,4.304,0.0
clip_022,noqogħdu,10.0,4.304,0.0
clip_022,t-tfittxija,12.0,5.142,0.0
clip_022,kien,14.0,6.048,0.0
clip_022,qawwi,14.0,6.048,0.0
clip_022,u,14.0,6.048,0.0
clip_022,sħiħ,14.0,6.048,0.0
clip_022,ferħ,14.0,6.048,0.0
clip_022,u,16.0,6.913,0.0
clip_022,fuq,16.0,6.913,0.0
clip_022,ruħu,16.0,6.913,0.0
clip_022,kif,16.0,6.913,0.0
clip_022,dejjem,16.0,6.913,0.0
clip_022,kien,16.0,6.913,0.0
clip_022,u,18.0,8.072,0.0
clip_022,ġilju,18.0,8.072,0.0
clip_022,li,18.0,8.072,0.0
clip_022,kienu,18.0,8.072,0.0
clip_022,jwasslu,18.0,8.072,0.0
clip_022,l-ġir,18.0,8.072,0.0
clip_022,tagħhom,20.0,8.913,0.0
clip_022,ta',20.0,8.913,0.0
clip_022,ħġar,20.0,8.913,0.0
clip_022,ħasbina,22.0,9.943,0.0
clip_022,għajnejha,22.0,9.943,0.0
clip_022,miksur,22.0,9.943,0.0
clip_022,pietru,24.0,10.811,0.0
clip_022,kien,24.0,10.811,0.0
clip_022,joqtlu,24.0,10.811,0.0
clip_022,attenzjoni,26.0,11.431,0.0
clip_022,kbira,26.0,11.431,0.0
clip_022,kien,28.0,12.561,0.0
clip_022,ta',28.0,12.561,0.0
clip_022,spiss,28.0,12.561,0.0
clip_022,u,28.0,12.561,0.0
clip_022,waqaf,28.0,12.561,0.0
clip_022,lil,28.0,12.561,0.0
clip_022,nannu,28.0,12.561,0.0
clip_022,biex,28.0,12.561,0.0
clip_022,jmexxi,30.0,13.53,0.0
clip_022,fuq,30.0,13.53,0.0
clip_022,xi,30.0,13.53,0.0
clip_022,dettalji,30.0,13.53,0.0
clip_022,u,30.0,13.53,0.0
clip_022,jagħmel,30.0,13.53,0.0
clip_022,ta',32.0,14.548,0.0
clip_022,l-għerf,32.0,14.548,0.0
clip_022,qisu,32.0,14.548,0.0
clip_022,salamm,32.0,14.548,0.0
clip_022,l-iskrivi,34.0,15.326,0.0
clip_022,ta',36.0,16.307,0.0
clip_022,missieri,36.0,16.307,0.0
clip_022,kienu,36.0,16.307,0.0
clip_022,kollha,36.0,16.307,0.0
clip_022,rġiel,36.0,16.307,0.0
clip_022,imma,38.0,17.314,0.0
clip_022,niftakar,38.0,17.314,0.0
clip_022,waħda,38.0,17.314,0.0
clip_022,ta',38.0,17.314,0.0
clip_022,tnejn,38.0,17.314,0.0
clip_022,il-qamar,40.0,18.029,0.0
clip_022,kien,42.0,18.91,0.0
clip_022,fadallu,42.0,18.91,0.0
clip_022,aktar,42.0,18.91,0.0
clip_022,minn,42.0,18.91,0.0
clip_022,siegħa,42.0,18.91,0.0
clip_022,biex,42.0,18.91,0.0
clip_022,imma,44.0,19.769,0.0
clip_022,l-ajru,44.0,19.769,0.0
clip_022,kien,44.0,19.769,0.0
clip_022,ħelu,44.0,19.769,0.0
clip_022,imma,46.0,20.55,0.0
clip_022,l-morr,46.0,20.55,0.0
clip_022,ħarġun,46.531,21.252,0.0
clip_023,konna,2.0,0.913,0.0
clip_023,nsejħulu,2.0,0.913,0.0
clip_023,ġurdien,2.0,0.913,0.0
clip_023,u,4.0,2.16,0.0
clip_023,nieħdu,4.0,2.16,0.0
clip_023,gost,4.0,2.16,0.0
clip_023,nibtuha,4.0,2.16,0.0
