clip_id,n_words_committed,audio_sec,proc_sec,rtf,median_word_lat,p95_word_lat,streaming_wer,streaming_cer,reference,streamed
clip_043,84,41.501,20.209,0.487,0.0,0.0,0.6526,0.3659,fejn poġġejnieha l-extrej tridx nieqfu hawn nistennew li jżemaq għada billi noqtlilha l-għarus tagħha billi njassrilha 'l niesha billi neħodha bilfors taħt idejja daqqa fuq il-kozz t' għonqhom u lanqas naħseb ma rrid żgiċċ m' għarafx kif jaqbad iwieġbu l-ebda sor klarissa ma kienet tidher għad m' hawnx divorzju hawn nieħdu grokk kien qisu qed ikellem il-ħajt sebgħa u għoxrin fix-xogħol u hi l-figura żejda li qed toħloqlu l-ostakli fil-ġirja tiegħu biex jaħdem iktar xandru kienu qegħdin bilqiegħda fuq blata kbira li kienet ftit ogħla min-nies biex b' hekk kulħadd ikun jista' jarahom meta jkellmuhom,fejn poġġejni għal xtraj t-tweġiba għal din l-eżami ma' qagħda billi joqtlu l-qgħada l-għeruq tagħha billi hija nisa billi nieħduha bilfors dgħak fuq il-koppja kont t'għonqhom u lanqas naħseb marġin ma jafx kif ħabat iwieġbu ebda soroklar issa ma kienet tidher atmuż id-word you want mhux tad-grokk kinegis jew tqal il-ħajt sebgħin u għoxrin fil-ħidma u l-figura li toħloq l-ostakli ġirja tiegħu biex jaħdem iktar xantko kien u qadim bil-għajn fuq il-blata kbira l-i kienet ftit nies biex b'hekk kulħadd ikun jista' meta jitkellmu
clip_044,76,31.947,15.449,0.484,0.0,0.0,0.5926,0.3554,ma naħsibx li mort ħafna żball u x' aktarx li z-żmien lili wkoll għad jagħtini raġun vassall waqaf fil-quċċata ta' dik il-għolja b' idu l-waħda fuq il-pum tax-xabla u l-oħra bis-sejf mislut fiha donnhom kienu qed jitkellmu b' ilsien barrani kien stieden lil dawk li kellhom xi stejjer għat-tfal biex jibagħtuhom għal dal-programm iżda kienu jintgħarfu sew mid-daqs u l-piż mnejn sa fejn daqsxejn ta' tabib għandu jkun maħbub minn kulħadd u jien ħadd ma jħares lejja ġralu xi ħaġa żgur,ma naħsibx li mort ħafna żball u x'aktar li zmien ukoll u l-ġid li kien hemm waqfa fil-quċċata ta' dak l-għoli u l-bidu fuq il- ta' xabbra u l-ieħor bil-swaba dan kien il-ħin li l-bniedem qed jitkellmu bil-lingwa barranin kin stead and dauk li l-lallu xi stejjer tfal biex jibagħtuhom imma kienu jmorru taf sew mid-daqs u l-piż għin sa fejn daqsxejn ta' tabib ikun maħbub minn kulħadd u ħadd ma jħares lejha juralu shahjaz gur
clip_045,79,49.344,21.062,0.427,0.0,0.0,0.4831,0.2372,u kappell ġo rasu biex imur jaqbad hom u jaqfilhom f' posthom u għandu basket wara dahru ried jitbiegħd b' xi mod minn dan il-post ħalli ngħidlek mast beda jħarref lix-xwejjaħ b' ton l-aktar serju dawk qatt ma nkun irrid narahom m' għarafx il-kitba iżda dehret xogħol id femminili u dan kien dettall li beżżgħu hemm nies jiggranfaw miegħu jitilgħu bilqiegħda fuqu mur landa itlaq beda jgħajjat marku f' daqqa waħda qabadni paniku kbir xi ħadd ħalla l-bieba tal-gallinar miftuħa u bla ma qagħad jaħsibha darbtejn xeħet kowt fuqu,u kappa f'rasu biex imur jaqbad u jagħlaqhom f'posthom u għandu b'xejn wara daru ried jitbiegħed xi mod min-n dan il-post ħalli ngħidlek ma'st beda jħar x-xwieħ ton aktar serju daqqa qatt ma nkun irrid narahom ma nafx il-kitba iżda deheret xogħol id u dan kien kien li beżgħu hemm nies jigranfgħu miegħu jitilgħu bilqiegħda fuq u ħalla jitlaq beda jgħajjat f'daqqa waħda ħabtu paniku kbir x'ħalli l-bqija bieb tal-gallinar miftuħ u bla qatt ma jaħsebha darbtejn fuq fuqu
clip_046,96,52.676,24.753,0.47,0.0,0.0,0.4845,0.2082,imbagħqd fillgħodu konna mmorrun nikxfu x-xkora biċċa biċċa il-mużika iktar mgħaġġla wenzu baqa' bħal mixrub fih innifsu jħares lejh iktar ma tkun qed tweġġa' iktar tkun qed tagħmel dak li jrid isir kulħadd kien bilwieqfa u mtertaq bit-tensjoni filwaqt li l-minuti bdew għaddejjin bil-mod x' jidhrilkom l-aħwa kien imissha kompliet il-kors tal-pittura bil-kwiet u ma qanqlet xejn li jippreġudika l-ħila tagħha f' qasam daqshekk għal qalbha tassew ġieni tajjeb iż-żarbun li bgħattli iż-żewġ kaxxi kienu mkebbin f' karti bħal xulxin u marbutin bl-ispag qishom xorta tomi ftakar li dan kien għadu ma lestiex il-proġett għal nhar it-tnejn,imbagħad fil-għodu konna mmorru nikxfu xkorra biċċa biċċa il-mużika aktar mgħaġġla u intom baqa' bħal xorb u jhares lejh iktar ma tkun qed tweġġa' tkun qed tagħmel dak li ir-ritratt ir kulħadd kien bil-wieqfa u m'tgħidx ta' tensjoni fil-waqt li il-minuti bdew għaddejjin bil-mod x'jidhrilkom l-aħbarijiet kniema biss kompliet il-kors tal-pittura bil u ma qajmet xejn li preġudika l-ħila tagħha daqshekk għal qalbha tassew ġieni tajjeb imma ma kienx hemm darbun li bagħtli iż-żewġ kashi kienu mqabbin f'karti bħal xulxin u marbutin bl-ispakk qishom xorta tom jiftakar l-i dan kien għadu ma tlestix il-proġett tagħna it-tnejn
clip_047,86,39.359,18.807,0.478,0.0,0.0,0.4419,0.2026,il-bibeta damet sejra sas-sigħat bikrin ta' filgħodu l-imħabba kienet għadha ma ħabbtitx fuq il-bieb tagħha din kienet tilgħab biha ommok meta kienet tamparek qaltlu n-nanna meta telaq kulħadd qagħad kwiet u hawn in-nervi tan-nannu bdew telgħin klara hekk kif naraw dik l-espressjoni stramba fuq wiċċu konna lkoll nogħxew bid-daħk u xi ħadd minn wara kien jgħid ara s-sir qed jidħak kienet tħossha konvinta li ommha u missierha ma jirrifjutaw qatt li jrabbu lin-neputija f' dak il-waqt insiet il-ktieb li kienet qiegħda taqra u ħallik minn dik,il-bieb ta' darmet sejra sa s-sigħat bikrin ta' filgħodu l-imħabba kienet għadha ma' ma ħabbitx fuq il-bieb tagħha din kienet tilgħab biha ommok meta kienet ta' parek għidtlu nanna meta telaq kulħadd u hawn in-nervi ta' l-għajn aħna nibdew telgħin klara hekk kif naraw dak l-espressjoni stramba fuq wiċċu konna lkoll naqgħu bil-ħasra u xi ħadd min-n wara kien jgħid sir atitcha kienet tħossha konvinta l-i ommu missierha ma jirrifjuta qatt li jrabbu ma nafx dak il-waqt insew kitba l-i kienet u ħad ħalik minn dik
clip_048,53,25.25,12.082,0.479,0.0,0.0,0.4194,0.1959,illum m' għadux ikollhom ħafna ġlied u anki jekk ma jaqblux f' kollox f' kollox xorta waħda jirrispettaw ħafna lil xulxin kienet mifnija bin-ngħas ħadd ma weġibha fittixt il-wens f' dirgħajn il-madalena il-biża' tiegħu kien imħallat ma' eċċitament u tama li forsi se jkun jista' jsib xi risposta jew spjegazzjoni għal dawn l-affarijiet strambi kollha li kienu qed jiġrulu givmi three jers,illum m'għadux ikollhom ħafna ġlied u anke jekk ma jaqblux f'kollox b'kollox xorta waħda jirrispettaw ħafna kien hemm ħniena b'nuqqas ma tweġibha f'dirien il-madalena il-biża' tiegħu kien imħallat ma eċċitament u tama li forsi se jkun jista' jsib xi risposta spjegazzjoni għal dawn l-affarijiet stramba kollha l-i kienu qed jiġru agħtini tliet snin
clip_049,83,48.729,21.443,0.44,0.0,0.0,0.4583,0.2158,gradwajna flimkien issa jfiġġu minn hawn issa jidhru minn minn hinn filli ma tarahomx filli tilmaħhom ġot-toqba l-kbira u tgħidx kemm ħin għaddew fil-logħob min jaf riku għolla spalltu 'l fuq b' sinjal li għalih kien tajjeb u xon dar lejn abram mitejn u disgħa wara mija u erbgħa mija u ħamsa jitħaxwex mal-purtiera tax-xawer qalilha bil-ftit li kien jaf ħażina jaħtafha grezzju ir-ir-rġiel żammu ruħhom fil-bogħod kemm setgħu u l-belt taret f' daqqa wħada kamp tal-franċiżi kien jasal dejjem qabel kulħadd biex jiflaħ l-iskola u jħejji kollox sa ma jidħlu t-tfal kunċett ma nafx jien,gradwajna flimkien issa jfittxu min-n hawn x'se jidhru min-min filli ma tarahomx fil-ħalq ġo toqba kbira u kemm-il ħin għaddew fil-logħob min iva riqu għall-aspaltu fuq sinjal li għalih kien tajjeb u xandar lejn abram mitejn u disa' wara milied erba' mija u ħamsa ħawwad mal-portata tal-xagħar qalilha bil-ftit l-i kien jaf ħażina ta' grażju ir-rġiel żammew ruħhom fil-bogħod kemm setgħu u l-belt f'daqqa waħda kamp tal-franċiż kien jasal dejjem qabel kulħadd biex jiflaħ skola jinħiex kollox sa ma jidħlu tfal kunċett x'in
clip_050,103,53.67,25.125,0.468,0.0,0.0,0.4464,0.2153,ajrin xtaqet tibilgħu melkjor kien l-iktar wieħed inteliġenti fosthom u dan il-fatt kien jipprova jif takarhom kull mument li kien jista' jipprova jillixxa b' wiċċ idu u jikteb l-erba' linji taħt xulxin kien verament għajjien u kellu ħafna ġuħ ġismu kien kollu muġugħ u rasu riedet tisplodi s' issa għadha ma ħaditx ra l-festi tad-dmija dmija mal-ħitan dmija mal-madum abjad dmija ma' fuq il-ħwejjeġ dmija mal-bibien tal-karozzi mill-espressjoni ta' niket fuq wiċċha ġanni ħaseb li miet xi ħadd u xejn ma kienet issibha bi tqila biex titla żewġ sulari kuljum min jaf għal kemm-il darba forsi għalik ried jgħidlu li għadek żagħżugħ ħajtek quddiemek dak il-ħalliel kien se jagħtih ferħ ta' ġenn,irine xtaqet tibilaw merkur kien l-iktar wieħed intelliġenti fosthom u dan il-fatt kien jipprova jiftakarhom kull l-i kien jista' jipprova jlaqqam wiċċu u jikteb l-erba' linji ta' u l-ġurxin minn ta' jien u kellu ħafna ġu ġismu kien ukoll muġiegħ u rasu riedet tisplodi s'issa ma nafx ma 'hadich ra l-festi ta' dmija il-ħitan ħamrija ma' madonna abjad dmija fuq il-ħwejjeġ il-bibien tal-karozzi mill-espressjoni ta' niket fuq wiċċha ġanni ħaseb li l-i u xejn ma jiekol kienet issibha tqila biex titlaq kuljum kull jum min jaf għalkemm forsi għalik riedu jgħidulu għadek żagħżugħ ħajtek quddiemni dak il-ħalliel kien se jġibha ferħ ta' ġenn
clip_051,64,33.809,15.394,0.455,0.0,0.0,0.4,0.1965,jason u estella kienu jinsabu fl-arja faċċata ta' xulxin iżda kienu jidhru differenti ħafna jista' jkun f' waqt il-ħ ħbit tal-bieraħ rajt taħdem għall-ewwel darba dik li hawn f' laskaris isejħulha operejxin rum f' din il-gżira imsejħa anuba kien jgħix il-farawni li kien imexxi il-mexxej tan-nies kollha li jgħixu fir-raba' dinja kif qalilna l-gvernatur jaħsbu li l-ġermaniżi jistgħu jinqdew bl-iljieli ta' bnazzi li ġejjin biex jaħbtu għalina bl-ajru u bil-baħar,jason u estella kienu jinsabu fl-arja faċċata ta' xulxin imma kienu jidhru differenti jista' jkun mħabbra ħbieb tal-bieraħ rajt taħdem għall-ewwel darba dak li hawn fl-iskala sejjaħha operazzjoni room f'din il-gżira hemm sejjer ħanuba kien jgħix il-fargħun li kien imexxi mexxej nies kollha li jgħixu fir-raba' dinja kif qalilna l-gvern jagħti jaħsbu l-ġermaniżi jistgħu jibdew bil-lejl li ġejjin biex jaqbdu għalina bl-ajru u bil-baħar
clip_052,103,51.592,25.512,0.495,0.0,0.0,0.4808,0.2018,kull sulfarina kienet terġa' tirrakkuntali l-istorja tagħha ħafna diġà qed ibassru li l-biċċa se tiġri fl-elfejn u tnax malli jasal mhu se jkollu bżonn jiftakar xejn forsi lanqas lill-mingu li ma sillimlux ritornell kiċċ deherlu li tnejn min-nies għaddew kemm-il darba minn taħt it-tieqa donnhom ridu jisimgħu x' qiegħed jingħad ġewwa dawk il-platti daħħalhom għax nimtlew nemel qgħadt ftit fuq l-għatba imbagħad għalaqt l-antiporta warajja u bexxaqt il-bieb enessesin f' dak il-waqt ajruplan ingliż ta' billejl ħass wieħed minnhom ħabat għalih u ġarrfu l-baħar ta kull sena il-patrijiet li kien hemm fil-kunvent ta' fra mudest kienu jingħaqdu ma' patrijiet oħra u jattendu għal irtir,kull sulfarina kienet terġa' tirrakkonta kontali l-istorja tagħha ħafna diġà qed ibassru l-i il-biċċa se tiġri fl-ilfejn u tnejn malli jasal mhux se jkollu bżonn jiftakar xejn forsi anqas lil min l-i ma selimlux ritornell kitch dehru l-i tnejn min-nies għaddew kemm-il darba min-n dan il-mriedu jisimha 'midja' u l-bqija ta' tnejn ma hemmx x'qiegħed jingħad ġewwa dawk il-platti daħħalhom għax nimtlew nemmel qatt ftit fuq l-għadba ħalli l-antiporta warajha u x'xiex il-bieb anassassin f'dak il-waqt ajruplan ingliż ta' bil-lejl ħassu wieħed minnhom ħabbat għalih u l-baħar sena l-patrijotti li kien hemm il-konvent ta' frammodest kienu jingħaqdu ma' patrijotti oħra u jattendu għall-irtirar
clip_053,71,32.822,16.071,0.49,0.0,0.0,0.3824,0.1449,xħin waslet fl-indana tal-ewwel sular daret għall-kuritur fejn kien hemm il-kamra ta' tomi il-kamra tagħha u dik tat-tewmin imma xiex meta fl-aħħar waqqaf u ħareġ mil-land rover is-sewwieq ra liż-żewġ żgħażagħ jiġru fid-direzzjoni minn fejn kien ġej fittixt marki u sinjali li ħallew warajhom u rnexxieli nsib ftit forsi ankei dawwar rasu u jara x' hemm warajh jew iqum bilwieqfa kemm jara fejn kien s-jgħaddi s-sigħat li jmliss,x'ħin waslet fl-indana tal-ewwel l-ewwel sular dar għal kuritur fejn kien hemm il-kamra ta' tommy il-kamra tagħha u dik ta' t jew x'inhu l-għaliex meta fl-aħħar waqaf u ħareġ mill-landrover is-sewwieq ra liż-żewġ żagħżugħ jiġru fid-direzzjoni minn min fejn kien ġej marki u sinjali li ħallew warajhom u rnexxieli nsib ftit forsi anke dawwar rasu u jara x'hemm wara jew qum bil-wieqfa kemm jara fejn kien se jgħaddi s-sigħat li u
clip_054,99,50.966,23.569,0.462,0.0,0.0,0.396,0.1624,qisha ħrafa wara tlett ijiem ta' kura u fsied ħassu tajjeb biżżejjed biex iqum bilwieqfa għal ftit minuti imma fil-ħdud ta' żmien il-għid filgħodu kien joħroġ il-vjatku solenni sur guljermu lorenzi b' erba' xiehda fuq fuq kien qiegħed jieħu s-sentenza tal-mewt bħala kap tal-konfoffa ma weġibhiex lanqas biss ta kasha kliemha ma ttimbrax ruħu f' moħħu il-għaliex kien band oħra u l-ħsieb jimxi bil-mod wisq biex ilaħħaq mal-ħtieġa is-sempliċità dej jum indipendenti għat-tfal fl-imperu brittanniku l-ors waqaf issa ġietu l-opportunità perfetta li jwettaq din il-ħolma igawdiha mqar għal xahar anki jekk ikollu joħroġ il-flus kollha li kellu l-bank bħala depożitu notabile,qisha ħrafa wara tlett ijiem ta' kura u f ħoss tajjeb biżżejjed biex iqum bil-waqfa għal ftit minuti imma fil-ħdud ta' sħaħ il-qaddis filgħodu kien joħroġ u l-viatku solenni sur guillermo lorenzi erba' xhieda fuq kien qed jieħu sentenza tal-mewt bħala ka tal-kon foffa ma tweġibx lanqas biss kelma ma timmarkax ruħu f'moħħu għaliex kien band ieħor u l-ħsieb jimxi bil-mod wisq biex ilaħħaq mal-ħtieġa is-sempliċita' julium indipendenti tfal fl-imperu brittaniku l-horse waqaf issa ġielu l-opportunita perfetta perfetta li jwettaq din il-ħolma igawdi qamar għal xagħar anke jekk ikollu joħroġ il-flus kollha li kellu l-bank bħala depożitu ta' bieb
clip_055,69,28.304,15.019,0.531,0.0,0.0,0.4658,0.2299,mela agħtini bewsa arġa' aħlifli li ma tkun ta' ħadd ħlief tiegħi iġri iġri ma tarax li ġejjin żewġ suldati warajna bid-doni tiegħu sħaħ mill-ġdid ħadd u xejn ma seta' jwaqqfu lanqas ħutu kollha f' daqqa għax dawk ma kinux aħjar minn kif kien hu issa f' liema skolu tattendi u meta nkun mingħalija ġbart it-tagħrif kollu dwarha x' aktarx nibagħdilha ittra jew messaġġ ma' xi ħad aktarx kienet qed tistenniek tagħmel kollox,mela t-tieni bewsa ħalli li ma tkunx ta' ħadd ħlief tiegħi iġri ġiri tarax li ġejjin żewġ suldati warajna bid-doni tiegħu sħaħ mill-m ġdid ħadd u xejn ma seta' jgħaqqad l-anqas ħut kollha f'daqqa għax dawk ma kinux aħjar minn min-n x'kienu issa f'liema skola ta' attendi u meta nkun li ġabret l-informazzjoni kollha dwarha x'aktarx nibgħatilha ittra jew messaġġ aktar x'xehed kienet qed tistenna li tagħmel kollox mħabbat
clip_056,119,54.909,28.226,0.514,0.0,0.0,0.4365,0.1937,u s-sinjur ħalaq lil eva qgħadna nħarsu lejn faxex vjola jirragaw jirrigaw is-sema qed jiskura beda jerġa' jieħu gost b' dik il-faċċata u f' daqqa induna li kien qed jitlef ir-riżoluzzjoni li telaq biha mill-isptar reġa' dar lura u kompla jsegwi r-riħa sakemm wasal quddiem il-bieb tal-librerija li kien ftit imbexxaq vili martu kienet bniedma vili biex waslet safejn waslet niżlu sal-mansab ta' ċagħli niżlu sal-mansab ta' ċali l-iswed u tellgħulu fuq is-saqaf tad-dura kien donnu qiegħed joħlom xi ħaġa sabiħa u lanqas ma jinkwieta jekk in-nofs mimli hux biżżejjed sakemm joħroġ mill-isptar konna nagħmlu l-platti fondi tas-soppa fuq dawk ċatti tal-għaġin il-forn indawru sarvetta tal-karti bajda f' tazza vojta mill-kbar u npoġġu l-buqar tal-ilma fin-nofs jgixu ħajja virtwali jiċċaltaw u jidħlu f' avventura wara oħra,u s-sinjur ħalaq lil eva għadna nħarsu lejn faxxin xi vjola jġorru is-sema qed jisħura beda jerġa' jieħu kors f'dik il-faċċata f'daqqa induna li kien qed jitlaq ir-riżoluzzjoni li tlaqqa' b'li reġa' lura lura u kompla jsegwi riħha sakemm wasal quddiem il-bieb tal-librerija li kien ftit imxarrab vieli martu kienet bniet ma' vili biex waslet nżilt sa fejn waslet sal-man sab ta' ċali sal-mansa ta' ċajt iswed u l-għawlu fuq is-saqaf tad-dura kien donnu qiegħed joħlom xi ħaġa u l-għan ma tinkwieta jekk nofs il-qsim sakemm joħroġ mill-isptar konna nagħmlu platti fond tal-suf fuq dawk ċatti tal-għaġin l-forn iddawwar il-ħanut tal-furn baqa' tazza vojta mill-kbar u npoġġu l-baqar tal-ilma fil-nofs jgħixu ħajja virtwali jiċċajta u jidħlu f'avventura wara oħra
clip_057,109,51.974,24.957,0.48,0.0,0.0,0.4488,0.2544,bis-saħħa t' hekk il-ktieb it-tmien kontinent li kont ippubblikajt is-sena ta' qabel beda jiġbed l-attenzjoni tal-pubbliku u ma damx ma beda jinħataf xtaqt taqbad tneħħilha l-bikini quddiem kulħadd ħadd ma kien qed iħares eniwej darba inzerta maltemp kbir u konna bdejna ntellgħu u nniżżlu jekk immorrux jew le imbagħad meta jbusha bil-lajma kienet tħossha qed tintelaq ħelu ħelu fuq l-ispjaġġa u tagħlaq għajnejha xi ħadd minna kien ikollu kaxxa tal-kartun jew biċċa plajwud u fuq xifer minnhom kien ikollna numru ta' qatgħat kwadri jew nofs tond kemm jgħaddi boċċu ftit imlaħlaħ int moħħok haw ara li r-rajtengil ikollu x' jiekol u x' jixrob il-boksfajl kien vojt darba waħda qaltlu kien hemm farfett li ħaseb li hu l-isbaħ ħlejqa fil-ġnien min qatel 'il farruġ jinsab maqtul gerger qajla,bis-saħħa hekk il-ktieb kontinent li kont ippubblikat sena ta' qabel beda jiġbed l-attenzjoni tal-pubbliku u ma damx bdiet xtaqt taqbadni ħalliha bikini quddiem kulħadd kien qed iħares darba nserta mal-temp kbir u konna bdejna u jmorru jew le imbagħad meta jbusa bil-ħwejjeġ ma kienet tħossha qed titlaq ħelu fuq l-ispjaġġ xehdet minnha kien ikollu kaxxa tal-kartun jew u fuq xi ftit minnhom kien ikollna numru ta' qtates kwadri nofs kemm jgħaddi boċċi ftit imlaħlaq moħħok hawn ara li ra jiekol kollox x'jieklu u x'xorb il-box file kien vojt darba waħda qaltlu l-i kien hemm il-fatt ħaseb l-i hu l-isbaħ ħlejjaq fil-ġnien min qatel lil farrug jinsab maqtul gerger għajla
