clip_id,n_words_committed,audio_sec,proc_sec,rtf,median_word_lat,p95_word_lat,streaming_wer,streaming_cer,reference,streamed
clip_042,81,35.183,5.9,0.168,0.0,0.0,0.3,0.0474,imma meta l-għada fil-għodu ġakki fetaħ għajnejh sab ruħu ġol-kastell fis-shab kim jew kimberli kienet saret taf lil ralf waqt il-lezzjonijiet tal-ġuġitsu li kien beda jattendi minn xi ftit xhur qabel dam ġimgħa sħiħa jagħti bla nifs bil-mewt tħabbat ma' wiċċu l-ħin kollu u waqa' minn tulu mejjet m' għandu d-dritt jixlik b' xejn mija wieħed u tletin u noħlom u nitla' fis-sħab miegħu minn sidru tista' tibqa' tiela' t-taraġ sparat u ma tagħtix kashom mort il-ħanut ess għandi karozza,imma meta l-għada filgħodu ġak ki fetaħ għajnejh sab ruħu ġol kastell fis-sħab kim jew kim burli kienet saret taf lil ral f' waqt il-lezzjonijiet tal-ġuġizzu li kien beda jattendi minn xi ftit xur qabel dam ġima sħieħa jagħti bla nifs bil-mewt tħabbat ma' wiċċu l-ħin kollu u waqa' minn tulu mejjet m' għandu d-dritt jixlik b' xejn mija wieħed u tletin u noħlomu nitla' fis-sħab mijħu minn sidrum tista' tibqa' tielha t-taraġ sparatu ma tagħtix kashom mortil-ħanut es għandi karozza
clip_043,92,41.501,9.292,0.224,0.0,0.0,0.4,0.1142,fejn poġġejnieha l-extrej tridx nieqfu hawn nistennew li jżemaq għada billi noqtlilha l-għarus tagħha billi njassrilha 'l niesha billi neħodha bilfors taħt idejja daqqa fuq il-kozz t' għonqhom u lanqas naħseb ma rrid żgiċċ m' għarafx kif jaqbad iwieġbu l-ebda sor klarissa ma kienet tidher għad m' hawnx divorzju hawn nieħdu grokk kien qisu qed ikellem il-ħajt sebgħa u għoxrin fix-xogħol u hi l-figura żejda li qed toħloqlu l-ostakli fil-ġirja tiegħu biex jaħdem iktar xandru kienu qegħdin bilqiegħda fuq blata kbira li kienet ftit ogħla min-nies biex b' hekk kulħadd ikun jista' jarahom meta jkellmuhom,fejn poġġejn iha lastra tridx niefqu haw nistennew li jżemmgħa qagħda billi nuqtlilha l-aħrus tagħha billi n jasrilha -niesa billi neħħodha bil-forz taħtidejja daqqa fuq il-kotz tgħonqhom u laqqas naħseb ma rid żgiċċ ma rafx kif jaqbad iwieġbu l-ebda sor klarrisa ma kienet tider qatt ma għanx divorzju hawn n nieħdu grokk kien qisu qed ikellem il-ħajt sebga ugħoxrin fix-xogħol u l-figura żejda li toħloqlu l-ostakli fil-ġirja tiegħu biex jaħdem aktar xandru kienu qegħdin bilqiegħda fuq il-blata kbira li kienet ftit għola min-nies biex b' hekk kulħadd ikun jista' jarawha meta jkellmuhom
clip_044,79,31.947,4.451,0.139,0.0,0.0,0.1975,0.0537,ma naħsibx li mort ħafna żball u x' aktarx li z-żmien lili wkoll għad jagħtini raġun vassall waqaf fil-quċċata ta' dik il-għolja b' idu l-waħda fuq il-pum tax-xabla u l-oħra bis-sejf mislut fiha donnhom kienu qed jitkellmu b' ilsien barrani kien stieden lil dawk li kellhom xi stejjer għat-tfal biex jibagħtuhom għal dal-programm iżda kienu jintgħarfu sew mid-daqs u l-piż mnejn sa fejn daqsxejn ta' tabib għandu jkun maħbub minn kulħadd u jien ħadd ma jħares lejja ġralu xi ħaġa żgur,ma naħsibx li mort ħafna sbal u xaktarliżmien lili wkoll qad jagħtini raġun vassal waqaf fil-quċċata ta' dik il-għolja b' idu l-waħda fuq il-pum tax-xabla u l-ieħor bissejf mislut fiha donnhom kienu qed jitkellmu bilsien barrani kien stieden lil dawk li kellhom xi stejjer għa -tfal biex jibagħtuhom għal dal-programm iżda kienu jintarfu sew mid-daqs u l-piż mnejn sa fejn daqsxejn ta' tabib għandu jkun maħbub minn kulħadd u jien wa ħadd ma jħares lejha ġralu xi ħaġa żgur
clip_045,88,49.344,15.344,0.311,0.0,0.0,0.1798,0.0417,u kappell ġo rasu biex imur jaqbad hom u jaqfilhom f' posthom u għandu basket wara dahru ried jitbiegħd b' xi mod minn dan il-post ħalli ngħidlek mast beda jħarref lix-xwejjaħ b' ton l-aktar serju dawk qatt ma nkun irrid narahom m' għarafx il-kitba iżda dehret xogħol id femminili u dan kien dettall li beżżgħu hemm nies jiggranfaw miegħu jitilgħu bilqiegħda fuqu mur landa itlaq beda jgħajjat marku f' daqqa waħda qabadni paniku kbir xi ħadd ħalla l-bieba tal-gallinar miftuħa u bla ma qagħad jaħsibha darbtejn xeħet kowt fuqu,u kappel ġo rasu biex imur jaqbadhom u jaqfilhom f' posthom u għandu basket wara daru ried jitbiegħet b' xi mod minn dan il-post ħalli ngħidlek mast beda jħarref lix-xwejjaħ b' ton l-aktar serju dawk qatt ma nkun iried narahom ma rafx il-kitba iżda dehred xogħol id femminili u dan kien dettal li beżżgħu hemm nies jiggranfaw miegħu jitilgħu bilqiegħda fuqu mur landa tlaq beda jgħajjat marku f' daqqa waħda qabadni pàniku kbir xi ħadd ħallha l-biewa tal-gallinar miftuħa u bla ma qad jaħsibha darbtejn xiħed kowt fuqu
clip_046,96,52.676,22.214,0.422,0.0,0.0,0.1649,0.0268,imbagħqd fillgħodu konna mmorrun nikxfu x-xkora biċċa biċċa il-mużika iktar mgħaġġla wenzu baqa' bħal mixrub fih innifsu jħares lejh iktar ma tkun qed tweġġa' iktar tkun qed tagħmel dak li jrid isir kulħadd kien bilwieqfa u mtertaq bit-tensjoni filwaqt li l-minuti bdew għaddejjin bil-mod x' jidhrilkom l-aħwa kien imissha kompliet il-kors tal-pittura bil-kwiet u ma qanqlet xejn li jippreġudika l-ħila tagħha f' qasam daqshekk għal qalbha tassew ġieni tajjeb iż-żarbun li bgħattli iż-żewġ kaxxi kienu mkebbin f' karti bħal xulxin u marbutin bl-ispag qishom xorta tomi ftakar li dan kien għadu ma lestiex il-proġett għal nhar it-tnejn,imbagħad filgħodu konna mmorru nikxfu xkora biċċa biċċa il-mużika iktar mgħaġla wenzu baqa' bħal mixrup fih innifsu jħares lejh iktar ma tkun qed tweġġa' iktar tkun qed tagħmel dak li jrid isir kulħadd kien bilwieqfa u mtertaq bit-tensjoni filwaqt lil il-minuti bdew għaddejin bil-mod x' jidhrilkom l-aħwa kien imissa kompliet il-kors tal-pittura bil-kwiet u ma qanqlet xejn li jippreġudika l-ħila tagħha f' qasam daqshekk għall qalba tassewġieni tajjeb iż-żarbun li bgħatli iż-żewġ kaxxi kienu mkebbin f' karti bħal xulxin u marbutin bl-ispakk qishom xorta tomi ftakar li dan kien għadu ma lestiex il-proġett għal nhar it-tnejn
clip_047,85,39.359,8.02,0.204,0.0,0.0,0.2442,0.0626,il-bibeta damet sejra sas-sigħat bikrin ta' filgħodu l-imħabba kienet għadha ma ħabbtitx fuq il-bieb tagħha din kienet tilgħab biha ommok meta kienet tamparek qaltlu n-nanna meta telaq kulħadd qagħad kwiet u hawn in-nervi tan-nannu bdew telgħin klara hekk kif naraw dik l-espressjoni stramba fuq wiċċu konna lkoll nogħxew bid-daħk u xi ħadd minn wara kien jgħid ara s-sir qed jidħak kienet tħossha konvinta li ommha u missierha ma jirrifjutaw qatt li jrabbu lin-neputija f' dak il-waqt insiet il-ktieb li kienet qiegħda taqra u ħallik minn dik,il-biba te dagħmet sejra sas-sigħat bi krin ta' filgħodu l-imħabba kienet għadha ma ħabbtietx fuq il-bieb tagħha din kienet tilabbiha ommok meta kienet tamparek qalt lun-nanna meta telaq kulħadd qgħad kwiet u hawn in-nervi tan-nannu bdew tilgħajn klara hekk kif naraw dik l-espressjoni stramba fuq wiċċu konna lkolmaxew bid-daħk u xi ħadd minn wara kien jgħid għaras-ser qed jidħaq kienet tħossha konvinta li ommha u missierha ma jirfitaw qatt li jrabbu lin-neputija f' dak ilwaqt insit il-ktieb li kienet iegħda taqra u ħallik minn dik
clip_048,57,25.25,2.892,0.115,0.0,0.0,0.1935,0.0515,illum m' għadux ikollhom ħafna ġlied u anki jekk ma jaqblux f' kollox f' kollox xorta waħda jirrispettaw ħafna lil xulxin kienet mifnija bin-ngħas ħadd ma weġibha fittixt il-wens f' dirgħajn il-madalena il-biża' tiegħu kien imħallat ma' eċċitament u tama li forsi se jkun jista' jsib xi risposta jew spjegazzjoni għal dawn l-affarijiet strambi kollha li kienu qed jiġrulu givmi three jers,illum għadux ikollhom ħafna ġlied u anke jekk ma jabblux f' kollox f' kollox xorta waħda jirrispettaw ħafna lil xulxin kienet mifnija bin-nagħas ħadd ma weġibha fittixt il-wens f' dirajn il-madalena il-biżħa' tiegħu kien imħallatmaċitament u tama li forsi se jkun jista' jsib xi risposta jew spjegazzjoni għal dawn l-affarijiet strambi kollha li kienu qed jiġrulu givmitriers
clip_049,99,48.729,15.302,0.314,0.0,0.0,0.2812,0.0668,gradwajna flimkien issa jfiġġu minn hawn issa jidhru minn minn hinn filli ma tarahomx filli tilmaħhom ġot-toqba l-kbira u tgħidx kemm ħin għaddew fil-logħob min jaf riku għolla spalltu 'l fuq b' sinjal li għalih kien tajjeb u xon dar lejn abram mitejn u disgħa wara mija u erbgħa mija u ħamsa jitħaxwex mal-purtiera tax-xawer qalilha bil-ftit li kien jaf ħażina jaħtafha grezzju ir-ir-rġiel żammu ruħhom fil-bogħod kemm setgħu u l-belt taret f' daqqa wħada kamp tal-franċiżi kien jasal dejjem qabel kulħadd biex jiflaħ l-iskola u jħejji kollox sa ma jidħlu t-tfal kunċett ma nafx jien,gradwajna flimkien issa jfiġġu minn hawn issa jidru -minn inn fil li ma tarahomx fillit 'il maħhom ġot toqba l-kbira u tgħidx kemm il-ħin għaddew fil-lgħob min jaf rik ollha spaltu 'il fuq b' sinjal li għalih kien tajjeb u xon dar lejn abram mitejn u disgħa wara mija u erbħa mija u ħamsa jidħa xwex mal-purtiera tax-xower qalilha bil-ftit li kien jaf ħażina jaħtafha grezzju -irġiel żammu ruħhom fil-bogħod kemm setgħu u l-belt saret f' daqqa waħda kamp tal-franċiżi kien jasal dejjem qabel kulħadd biex jiflaħ -l-iskola u jneħħi kollox sa ma jidħlu -tfal kunċett ma nafx xien
clip_050,105,53.67,26.904,0.501,0.0,0.0,0.3125,0.0737,ajrin xtaqet tibilgħu melkjor kien l-iktar wieħed inteliġenti fosthom u dan il-fatt kien jipprova jif takarhom kull mument li kien jista' jipprova jillixxa b' wiċċ idu u jikteb l-erba' linji taħt xulxin kien verament għajjien u kellu ħafna ġuħ ġismu kien kollu muġugħ u rasu riedet tisplodi s' issa għadha ma ħaditx ra l-festi tad-dmija dmija mal-ħitan dmija mal-madum abjad dmija ma' fuq il-ħwejjeġ dmija mal-bibien tal-karozzi mill-espressjoni ta' niket fuq wiċċha ġanni ħaseb li miet xi ħadd u xejn ma kienet issibha bi tqila biex titla żewġ sulari kuljum min jaf għal kemm-il darba forsi għalik ried jgħidlu li għadek żagħżugħ ħajtek quddiemek dak il-ħalliel kien se jagħtih ferħ ta' ġenn,gajrin xtaqet tibilgħu melchiur kien l-iktar wieħed intelliġenti fusthom u danil-fatt kien jipprova jiftakarhom kull mument li kien jista' jipprova jilixxa wiċċu b'idu u jikteb l-erbgħa linji taħt xulxin kien verament għajjien u kellu ħafna ġuħ ġismu kien ukoll muġuħ u rasu riedħet tisplodi s' issha għadha ma għaditx ralvistita dmija dmija mal-ħitan dmija mal-madun abjad dmija fuq il-ħwejjeġ dmija mal-bibin tal-karozzi mill-espressjoni ta' niket fuq wiċċha ġanni ħaseb li miet xi ħadd u xejn ma kienet isibha bi tqila biex titla' żowġ sulari kuljum min jaf għalkemil darba forsi għalik riedu jgħidulu li għadek żagħżugħ ħajtek quddiemek dak il-ħalliel kiense jjtih ferħ ta' ġen
clip_051,70,33.809,4.963,0.147,0.0,0.0,0.2571,0.054,jason u estella kienu jinsabu fl-arja faċċata ta' xulxin iżda kienu jidhru differenti ħafna jista' jkun f' waqt il-ħ ħbit tal-bieraħ rajt taħdem għall-ewwel darba dik li hawn f' laskaris isejħulha operejxin rum f' din il-gżira imsejħa anuba kien jgħix il-farawni li kien imexxi il-mexxej tan-nies kollha li jgħixu fir-raba' dinja kif qalilna l-gvernatur jaħsbu li l-ġermaniżi jistgħu jinqdew bl-iljieli ta' bnazzi li ġejjin biex jaħbtu għalina bl-ajru u bil-baħar,jason u stella kienu jinsabu fl-arja faċċata ta' xurxin iżda kienu jidhru differenti ħafna jista' jkun f' waqt il---ħbit tal-bieraħ rajt taħdem għall-ewwel darba dik li hawn flaskarest isejħula operation rom f' din il-gżira msejħa nuba kien jgħix il-farawni li kien mexxi il-mexxej tan-nies kollha li jgħixu fir raba' dinja kif qalilna l-gvernatur jaħsbu li l-ġermaniżi jistgħu jinbdew billi ili ta bnazzi li ġejjin biex jaħbtu għalina bl-ajru u bil-baħar
clip_052,101,51.592,16.879,0.327,0.0,0.0,0.2596,0.0541,kull sulfarina kienet terġa' tirrakkuntali l-istorja tagħha ħafna diġà qed ibassru li l-biċċa se tiġri fl-elfejn u tnax malli jasal mhu se jkollu bżonn jiftakar xejn forsi lanqas lill-mingu li ma sillimlux ritornell kiċċ deherlu li tnejn min-nies għaddew kemm-il darba minn taħt it-tieqa donnhom ridu jisimgħu x' qiegħed jingħad ġewwa dawk il-platti daħħalhom għax nimtlew nemel qgħadt ftit fuq l-għatba imbagħad għalaqt l-antiporta warajja u bexxaqt il-bieb enessesin f' dak il-waqt ajruplan ingliż ta' billejl ħass wieħed minnhom ħabat għalih u ġarrfu l-baħar ta kull sena il-patrijiet li kien hemm fil-kunvent ta' fra mudest kienu jingħaqdu ma' patrijiet oħra u jattendu għal irtir,kull sulfarina kienet tgajġal tirrakkuntali l-istorja tagħha ħafna diġà qed ibassru li l-biċċa se tiġri flelfejn u tnax malli jasal mu se jkollu bżonn jiftakar xejn forsi lanqas lil mingu li ma sillimlux ritornell kiċċ dejlu li -tnejn min-nies għaddew kem-il darba minn taħt it-tieqa donnhom ridu jisimgħu x'' qiegħed jingħadt ġewwa dawk il-platti daħħalhom għax nimtlew nemel qgħadt ftit fuq l-għatba imbagħad għalaqt lantiporta warajja u bexċaqt ilbieb anessesin f' dak ilwaqt ajruplan ingliż tabillejl ħass wieħed minnhom ħabatgħalliħuu ġarfu l-baħar ta' kull sena il-patri li kien emm fil-kunvent ta' fra mudest kienu jingħaqdu ma' patrijt oħra u jattendu għall-irtir
clip_053,69,32.822,5.0,0.152,0.0,0.0,0.1471,0.028,xħin waslet fl-indana tal-ewwel sular daret għall-kuritur fejn kien hemm il-kamra ta' tomi il-kamra tagħha u dik tat-tewmin imma xiex meta fl-aħħar waqqaf u ħareġ mil-land rover is-sewwieq ra liż-żewġ żgħażagħ jiġru fid-direzzjoni minn fejn kien ġej fittixt marki u sinjali li ħallew warajhom u rnexxieli nsib ftit forsi ankei dawwar rasu u jara x' hemm warajh jew iqum bilwieqfa kemm jara fejn kien s-jgħaddi s-sigħat li jmliss,xħin waslet fl-indana tal-ewwel sular daret ħal-kuritur fejn kien hemm il-kamra ta' tommy il-kamra tagħha u dik tat-tewmin imma xiex meta fl-aħħar waqqaf u ħareġ millandrover is-sewwieq ra liż-żewġ żgħażagħ jiġru fid-direzzjoni minn fejn kien ġej fittiex t marki u sinjali li ħallew warajhom u rnexxieli nsib ftit forsi anke dawwar rasu u jara x' hemm warajh jew iqum bilwieqfa kemm jara fejn kien se jgħaddi s-sigħat li jmiss
clip_054,101,50.966,16.883,0.331,0.0,0.0,0.198,0.0447,qisha ħrafa wara tlett ijiem ta' kura u fsied ħassu tajjeb biżżejjed biex iqum bilwieqfa għal ftit minuti imma fil-ħdud ta' żmien il-għid filgħodu kien joħroġ il-vjatku solenni sur guljermu lorenzi b' erba' xiehda fuq fuq kien qiegħed jieħu s-sentenza tal-mewt bħala kap tal-konfoffa ma weġibhiex lanqas biss ta kasha kliemha ma ttimbrax ruħu f' moħħu il-għaliex kien band oħra u l-ħsieb jimxi bil-mod wisq biex ilaħħaq mal-ħtieġa is-sempliċità dej jum indipendenti għat-tfal fl-imperu brittanniku l-ors waqaf issa ġietu l-opportunità perfetta li jwettaq din il-ħolma igawdiha mqar għal xahar anki jekk ikollu joħroġ il-flus kollha li kellu l-bank bħala depożitu notabile,isha ħrafa wara tlett iiem ta' kura u fsied ħassu tajjeb biżżejjed biex iqum bilwieqfa għal ftit minuti imma fil-ħidut ta żmien il-għajd filgħodu kien joħroġ il-vjatku solenni sur gulier mu lorenzi b' erba' xhieda fuq fuq kien qiegħed jieħu s-sentenza tal-mewt bħala kap tal-konfoffa ma weġibhiex anqas biss tagħ kasa kliema ma ttimbrax ruħu f' moħħu ilaliex kien banda oħra u l-ħsieb jimxi bil-mod wisq biex ilaħħaq mal-ħtieġa is-sempliċità daj jum indipendenti għat-tfal fl-imperu brittanniku lors waqaf issa ġietu l-opportunità perfetta li jwettaq din il-ħolma igawdiha mqara l-xagħar anki jekk ikollu joħroġ il-flus kollha li kellu l-bank bħala depożitu notable
clip_055,74,28.304,3.855,0.136,0.0,0.0,0.2055,0.0498,mela agħtini bewsa arġa' aħlifli li ma tkun ta' ħadd ħlief tiegħi iġri iġri ma tarax li ġejjin żewġ suldati warajna bid-doni tiegħu sħaħ mill-ġdid ħadd u xejn ma seta' jwaqqfu lanqas ħutu kollha f' daqqa għax dawk ma kinux aħjar minn kif kien hu issa f' liema skolu tattendi u meta nkun mingħalija ġbart it-tagħrif kollu dwarha x' aktarx nibagħdilha ittra jew messaġġ ma' xi ħad aktarx kienet qed tistenniek tagħmel kollox,mela tini bewsa arġa ħlif li li ma tkun ta' ħadd ħlief tiegħi iġri iġri ma tarax li ġejjin żewġ suldati warajna bid-doni tiegħu sħah mill-ġdid ħadtu xejn ma seta' jwaqfqu lanqas ħutu kollha f' daqqa għax dawk ma kinux aħjar minn kif kien u issa f liema skola tattendi u meta nkun minn għalija ġbart it-tagħrif kollu dwarha x' aktarx nibatelha ittra jew messaġġ ma' xi ħadd aktarx kienet qed tistenniek tagħmel kollox
clip_056,129,54.909,30.152,0.549,0.0,0.0,0.2143,0.0451,u s-sinjur ħalaq lil eva qgħadna nħarsu lejn faxex vjola jirragaw jirrigaw is-sema qed jiskura beda jerġa' jieħu gost b' dik il-faċċata u f' daqqa induna li kien qed jitlef ir-riżoluzzjoni li telaq biha mill-isptar reġa' dar lura u kompla jsegwi r-riħa sakemm wasal quddiem il-bieb tal-librerija li kien ftit imbexxaq vili martu kienet bniedma vili biex waslet safejn waslet niżlu sal-mansab ta' ċagħli niżlu sal-mansab ta' ċali l-iswed u tellgħulu fuq is-saqaf tad-dura kien donnu qiegħed joħlom xi ħaġa sabiħa u lanqas ma jinkwieta jekk in-nofs mimli hux biżżejjed sakemm joħroġ mill-isptar konna nagħmlu l-platti fondi tas-soppa fuq dawk ċatti tal-għaġin il-forn indawru sarvetta tal-karti bajda f' tazza vojta mill-kbar u npoġġu l-buqar tal-ilma fin-nofs jgixu ħajja virtwali jiċċaltaw u jidħlu f' avventura wara oħra,u s-sinjur ħalaq lil eva qħadna nħarsu lejn faxex vjola jirragaw jirrigaw s-sema qed jiskura beda jerġa' jiħu pos b' dik il-faċċata u f' daqq nduna li kien qed jitlef ir-riżoluzzjoni li telaq biha mill-isptar reġa' dar lura u kompla jsegwi riħa sakemm wasal quddiem il-bieb tal-librerija li kien ftit imbexxaq vili martu kienet bniet ma' vili biex waslet sa fejn waslet niżlu salmansab ta' ċali niżlu salmansab ta' ċali l-iswed u tellgħawlu fuq is-saqaf taddura kien donnu qiegħed joħlom xi ħaġa sabiħa u lanqas ma inkwieta jekk in-nofs mimli ux' biż-żejjed sakemm joħroġ mill-isptar konna nagħmlu platti fondi tas-soppa fuq dawk ċatti talgħaġin il-forn indawru s-sarvetta tal-karti bħajta f' tazza vojta mill-kbar u npoġġu l-buqar tal-ilma fin-nofs jgħixu ħajja virtwali jiċċajtaw u jitlu f' avventura u wara oħra
clip_057,123,51.974,22.658,0.436,0.0,0.0,0.2835,0.0595,bis-saħħa t' hekk il-ktieb it-tmien kontinent li kont ippubblikajt is-sena ta' qabel beda jiġbed l-attenzjoni tal-pubbliku u ma damx ma beda jinħataf xtaqt taqbad tneħħilha l-bikini quddiem kulħadd ħadd ma kien qed iħares eniwej darba inzerta maltemp kbir u konna bdejna ntellgħu u nniżżlu jekk immorrux jew le imbagħad meta jbusha bil-lajma kienet tħossha qed tintelaq ħelu ħelu fuq l-ispjaġġa u tagħlaq għajnejha xi ħadd minna kien ikollu kaxxa tal-kartun jew biċċa plajwud u fuq xifer minnhom kien ikollna numru ta' qatgħat kwadri jew nofs tond kemm jgħaddi boċċu ftit imlaħlaħ int moħħok haw ara li r-rajtengil ikollu x' jiekol u x' jixrob il-boksfajl kien vojt darba waħda qaltlu kien hemm farfett li ħaseb li hu l-isbaħ ħlejqa fil-ġnien min qatel 'il farruġ jinsab maqtul gerger qajla,bis-saħħat hekk il-ktieb it-tmiem kontinent li kont ippubblikajt is-sena ta' qabel beda jiġbed l-attnzjoni tal-pubbliku u ma damx ma beda jinħataf xtaqt taqba neħħilha l-bikini quddiem kulħadd ħadd ma kienqed iħares niwej darbnzerta maltem kbir u konna bdejna ntella u n-niżlu jekk immorrux' jew le imbagħad meta jbusa bil-għajma kienet tħossha qed tintelaq ħeluħelu fuq l-ispjaġġa u tagħlaq għajnejha xi għad minnha kien ikollu kaxxa tal-kartun jew biċċa plajwud u fuq xifer minnhom kien ikolna numru ta' qatgħat kwadri jew nofs tond kemm jgħaddi boċċu ftit imlaħlaħ int moħħok haw ara lilrajtengli jkollu x' jiekol u xi xrob il-boksfil kien vojd darba waħda qaltlu li kien hemm farfett li ħaseb li hu li sbaħ ħlejqa fil-ġnien minn qatel il-farruġ insab maqtul gerger qajla
